node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.839545,160.454626,0.268936,0.0
1,7,99999.839512,160.488152,0.435352,0.0
1,16,99999.839512,160.488152,0.354409,0.0
2,4,99999.839512,160.488152,0.63014,0.0
2,7,99999.839512,160.488152,0.713825,0.0
2,12,99999.839512,160.488152,0.511646,0.0
2,13,99999.839512,160.488152,0.0,0.0
2,18,24999.79939,200.61019,0.547171,0.0
2,23,24999.839512,160.488152,0.725985,0.0
3,10,99999.839572,160.427807,0.0,0.0
3,11,24999.799432,200.568282,1.031756,0.0
3,14,1549.839545,160.454626,0.429749,0.0
3,21,99999.839539,160.461333,0.389814,0.0
4,16,99999.839505,160.494859,0.497103,0.0
5,8,24999.839505,160.494859,0.642419,0.0
5,16,24999.839505,160.494859,0.587463,0.0
6,7,1549.839512,160.488152,0.422597,0.0
6,19,1549.79939,200.61019,0.631213,0.0
7,17,99999.839505,160.494859,0.499129,0.0
7,19,24999.839505,160.494859,0.398993,0.0
7,21,99999.839505,160.494859,0.93329,0.0
8,9,24999.839512,160.488152,0.577927,0.0
9,15,24999.839512,160.488152,0.529528,0.0
9,16,99999.839512,160.488152,0.452399,0.0
10,11,24999.799432,200.568282,0.0,0.0
10,12,99999.839539,160.461333,0.0,0.0
10,16,99999.839539,160.461333,0.0,0.0
10,17,99999.839539,160.461333,0.0,0.0
12,22,99999.839505,160.494859,0.470519,0.0
13,14,1549.839512,160.488152,0.101924,0.0
13,17,99999.839505,160.494859,0.077605,0.0
13,19,24999.839505,160.494859,0.050902,0.0
15,20,24999.799381,200.618574,0.541329,0.0
17,20,99999.839505,160.494859,0.400662,0.0
17,23,24999.839505,160.494859,0.579715,0.0
18,21,24999.799381,200.618574,0.60153,0.0
20,22,24999.839505,160.494859,0.447035,0.0
