node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.852274,147.726402,0.655293,0.0
1,7,99999.815321,184.679312,1.019239,0.0
1,16,99999.852257,147.74345,1.823902,0.0
2,4,99999.815314,184.686418,1.464248,0.0
2,7,99999.852257,147.74345,1.057863,0.0
2,12,99999.815321,184.679312,1.403332,0.0
2,13,99999.815328,184.672207,1.189113,0.0
2,18,24999.815328,184.672207,1.033187,0.0
2,23,24999.815328,184.672207,1.101732,0.0
3,10,99999.852291,147.709351,2.419114,0.0
3,11,24999.815342,184.658002,1.057029,0.0
3,14,1549.852274,147.726402,1.256585,0.0
3,21,99999.852274,147.726402,1.564264,0.0
4,16,99999.852251,147.749134,1.860261,0.0
5,8,24999.852251,147.749134,1.100302,0.0
5,16,24999.852251,147.749134,0.180483,0.0
6,7,1549.815328,184.672207,1.35541,0.0
6,19,1549.815328,184.672207,0.981688,0.0
7,17,99999.852262,147.737765,1.20461,0.0
7,19,24999.852262,147.737765,1.199841,0.0
7,21,99999.815321,184.679312,1.833439,0.0
8,9,24999.852251,147.749134,1.748562,0.0
9,15,24999.815321,184.679312,1.442552,0.0
9,16,99999.852251,147.749134,1.209259,0.0
10,11,24999.815335,184.665105,0.730515,0.0
10,12,99999.815335,184.665105,1.164198,0.0
10,16,99999.852268,147.732084,1.161933,0.0
10,17,99999.852274,147.726399,1.03128,0.0
12,22,99999.815314,184.686418,2.004862,0.0
13,14,1549.815321,184.679312,1.329541,0.0
13,17,99999.852262,147.737765,1.929164,0.0
13,19,24999.852262,147.737765,1.358151,0.0
15,20,24999.815321,184.679312,1.073241,0.0
17,20,99999.852257,147.74345,1.041174,0.0
17,23,24999.852262,147.737765,1.769185,0.0
18,21,24999.815321,184.679312,1.135468,0.0
20,22,24999.815314,184.686418,1.467228,0.0
