node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.818615,181.385331,0.960708,0.0
1,7,99999.854903,145.0973,0.954747,0.0
1,16,99999.854892,145.108265,1.38092,0.0
2,4,99999.854903,145.0973,1.318574,0.0
2,7,99999.854903,145.0973,1.33872,0.0
2,12,99999.854908,145.091819,1.225233,0.0
2,13,99999.854908,145.091819,0.793338,0.0
2,18,24999.854886,145.113748,0.963449,0.0
2,23,24999.854903,145.0973,1.420498,0.0
3,10,99999.818622,181.378476,1.062393,0.0
3,11,24999.854897,145.102781,1.410961,0.0
3,14,1549.818615,181.385331,0.941873,0.0
3,21,99999.818622,181.378476,1.255393,0.0
4,16,99999.854908,145.091817,1.106381,0.0
5,8,24999.818642,181.35792,0.056624,0.0
5,16,24999.818622,181.378476,21.112084,0.0
6,7,1549.854903,145.0973,0.751734,0.0
6,19,1549.854886,145.113748,1.603723,0.0
7,17,99999.818635,181.364771,1.901269,0.0
7,19,24999.854903,145.0973,1.31917,0.0
7,21,99999.854908,145.091817,1.329303,0.0
8,9,24999.818635,181.364774,0.955462,0.0
9,15,24999.854908,145.091819,1.392603,0.0
9,16,99999.854892,145.108265,1.233459,0.0
10,11,24999.854897,145.102781,1.401663,0.0
10,12,99999.854914,145.086336,0.860929,0.0
10,16,99999.818622,181.378476,1.846313,0.0
10,17,99999.818622,181.378476,1.190543,0.0
12,22,99999.854914,145.086336,1.420975,0.0
13,14,1549.854908,145.091819,1.174688,0.0
13,17,99999.818642,181.35792,0.586987,0.0
13,19,24999.854908,145.091819,0.961304,0.0
15,20,24999.854908,145.091819,0.0,0.0
17,20,99999.818615,181.385331,0.0,0.0
17,23,24999.818635,181.364771,1.173973,0.0
18,21,24999.854892,145.108265,1.038194,0.0
20,22,24999.818615,181.385331,0.0,0.0
