node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.807631,192.369349,1.346946,0.0
1,7,99999.846086,153.913987,0.42665,0.0
1,16,99999.807608,192.392483,1.321912,0.0
2,4,99999.846068,153.932494,0.040054,0.0
2,7,99999.846068,153.932494,0.286102,0.0
2,12,99999.846068,153.932494,0.052929,0.0
2,13,99999.846061,153.938665,0.708103,0.0
2,18,24999.846068,153.932494,0.011683,0.0
2,23,24999.846068,153.932494,0.462651,0.0
3,10,99999.807631,192.369349,1.618505,0.0
3,11,24999.846086,153.913987,1.192451,0.0
3,14,1549.807631,192.369349,1.511335,0.0
3,21,99999.8076,192.400197,1.804709,0.0
4,16,99999.807584,192.415618,1.137733,0.0
5,8,24999.807584,192.415618,1.43826,0.0
5,16,24999.807584,192.415618,1.271963,0.0
6,7,1549.846086,153.913987,1.054049,0.0
6,19,1549.84608,153.920158,5.383611,0.0
7,17,99999.807577,192.423332,1.446247,0.0
7,19,24999.807577,192.423332,1.168847,0.0
7,21,99999.846061,153.938665,1.258612,0.0
8,9,24999.807584,192.415618,1.489282,0.0
9,15,24999.846068,153.932494,1.039982,0.0
9,16,99999.807584,192.415618,1.298666,0.0
10,11,24999.846086,153.913987,1.164556,0.0
10,12,99999.846086,153.913987,2.243161,0.0
10,16,99999.807608,192.392483,1.182079,0.0
10,17,99999.8076,192.400197,1.369238,0.0
12,22,99999.846068,153.932494,0.583887,0.0
13,14,1549.8076,192.400197,1.399159,0.0
13,17,99999.846055,153.944836,1.297712,0.0
13,19,24999.807569,192.431046,1.058102,0.0
15,20,24999.846068,153.932494,0.894308,0.0
17,20,99999.807577,192.423332,1.192212,0.0
17,23,24999.826818,173.18177,1.354814,0.000791
18,21,24999.846061,153.938665,1.669288,0.0
20,22,24999.846061,153.938665,2.611279,0.0
