node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.801776,198.224242,30.076623,0.0
1,7,99999.841427,158.572844,1.655698,0.0
1,16,99999.801776,198.224242,1.4714,0.0
2,4,99999.801784,198.216056,0.721455,0.0
2,7,99999.801784,198.216056,0.831962,0.0
2,12,99999.841421,158.579393,1.568913,0.0
2,13,99999.801776,198.224242,1.153588,0.0
2,18,24999.841427,158.572844,1.703739,0.0
2,23,24999.801784,198.216056,0.979066,0.0
3,10,99999.841421,158.579393,0.652075,0.0
3,11,24999.801776,198.224242,0.0,0.0
3,14,1549.841421,158.579393,0.881672,0.0
3,21,99999.841421,158.579393,0.160336,0.0
4,16,99999.841421,158.579393,0.756979,0.0
5,8,24999.841414,158.585942,1.686811,0.0
5,16,24999.801768,198.232428,2.233744,0.0
6,7,1549.801776,198.224242,2.406478,0.0
6,19,1549.801776,198.224242,1.449347,0.0
7,17,99999.841427,158.572844,0.559926,0.0
7,19,24999.801784,198.216056,1.357079,0.0
7,21,99999.841427,158.572844,1.35529,0.0
8,9,24999.841414,158.585942,0.54729,0.0
9,15,24999.841421,158.579393,1.003742,0.0
9,16,99999.841414,158.585942,1.307964,0.0
10,11,24999.841421,158.579393,0.735044,0.0
10,12,99999.841421,158.579393,2.332449,0.0
10,16,99999.841421,158.579393,2.140522,0.0
10,17,99999.841427,158.572844,1.0221,0.0
12,22,99999.841421,158.579393,1.407743,0.0
13,14,1549.762131,237.86909,3.385782,0.0
13,17,99999.841421,158.579393,0.685811,0.0
13,19,24999.801776,198.224242,2.800107,0.0
15,20,24999.841421,158.579393,1.576304,0.0
17,20,99999.841421,158.579393,0.913858,0.0
17,23,24999.841427,158.572844,1.914144,0.0
18,21,24999.841421,158.579393,2.121687,0.0
20,22,24999.801776,198.224242,2.877712,0.0
