node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.841538,158.461604,3.379941,0.0
1,7,99999.881134,118.865822,698.843002,0.0
1,16,99999.841519,158.481222,0.488639,0.0
2,4,99999.841519,158.481222,1.269221,0.0
2,7,99999.841512,158.487763,1.068711,0.0
2,12,99999.841519,158.481222,0.97692,0.0
2,13,99999.841512,158.487763,1.118541,0.0
2,18,24999.841512,158.487763,1.522183,0.0
2,23,24999.841519,158.481222,0.54729,0.0
3,10,99999.841558,158.441987,0.793934,0.0
3,11,24999.881154,118.846203,1.224279,0.0
3,14,1549.841538,158.461604,0.904083,0.0
3,21,99999.841538,158.461604,1.062274,0.0
4,16,99999.881139,118.860916,1.243234,0.0
5,8,24999.841512,158.487763,1.335859,0.0
5,16,24999.841519,158.481222,0.568986,0.0
6,7,1549.881129,118.870728,1.10352,0.0
6,19,1549.841506,158.494304,1.155019,0.0
7,17,99999.881129,118.870728,0.968695,0.0
7,19,24999.881129,118.870728,1.098752,0.0
7,21,99999.841512,158.487763,1.246572,0.0
8,9,24999.841512,158.487763,2.21467,0.0
9,15,24999.841512,158.487763,1.888394,0.0
9,16,99999.841519,158.481222,2.080798,0.0
10,11,24999.841538,158.461604,2.237797,0.0
10,12,99999.881154,118.846203,1.247048,0.0
10,16,99999.841538,158.461604,1.154661,0.0
10,17,99999.841532,158.468146,0.453591,0.0
12,22,99999.841512,158.487763,0.534892,0.0
13,14,1549.881134,118.865822,1.275897,0.0
13,17,99999.881129,118.870728,1.12164,0.0
13,19,24999.881129,118.870728,1.264095,0.0
15,20,24999.841512,158.487763,0.762463,0.0
17,20,99999.841512,158.487763,0.774503,0.0
17,23,24999.841512,158.487763,1.77145,0.0
18,21,24999.841512,158.487763,0.925779,0.0
20,22,24999.841512,158.487763,1.586676,0.0
