node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.839612,160.387613,0.015616,0.0
1,7,99999.839612,160.387613,0.064611,0.0
1,16,99999.839612,160.387613,0.0,0.0
2,4,99999.839666,160.334029,0.307918,0.0
2,7,99999.839659,160.340724,0.707746,0.0
2,12,99999.839666,160.334029,0.434399,0.0
2,13,99999.839666,160.334029,0.69797,0.0
2,18,24999.799582,200.417537,0.526428,0.0
2,23,24999.839659,160.340724,0.763774,0.0
3,10,99999.839653,160.347419,0.0,0.0
3,11,24999.839659,160.340724,0.241756,0.0
3,14,1549.839612,160.387613,0.506282,0.0
3,21,99999.839653,160.347419,0.386,0.0
4,16,99999.839659,160.340724,0.045538,0.0
5,8,24999.839659,160.340724,0.25773,0.0
5,16,24999.839659,160.340724,0.176787,0.0
6,7,1549.799524,200.47614,0.802279,0.0
6,19,1549.839579,160.421106,0.634313,0.0
7,17,99999.819616,180.384152,0.611067,0.0
7,19,24999.839612,160.387613,0.834584,0.0
7,21,99999.839653,160.347419,0.508904,0.0
8,9,24999.839659,160.340724,0.476718,0.0
9,15,24999.839659,160.340724,0.629306,0.0
9,16,99999.839659,160.340724,0.226974,0.0
10,11,24999.839659,160.340724,0.0,0.0
10,12,99999.799582,200.417537,0.0,0.0
10,16,99999.839653,160.347419,0.0,0.0
10,17,99999.839666,160.334029,0.0,0.0
12,22,99999.839666,160.334029,0.962496,0.0
13,14,1549.839619,160.380918,0.36037,0.0
13,17,99999.839666,160.334029,0.436902,0.0
13,19,24999.839619,160.380918,0.296116,0.0
15,20,24999.799574,200.425905,0.723124,0.0
17,20,99999.839666,160.334029,0.45526,0.0
17,23,24999.839666,160.334029,0.428677,0.0
18,21,24999.799574,200.425905,0.534058,0.0
20,22,24999.839666,160.334029,0.535011,0.0
