node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.839135,160.864648,0.167012,0.0
1,7,99999.798919,201.08081,20.805359,0.0
1,16,99999.752,247.999665,0.226259,0.0
2,4,99999.798911,201.089233,0.922203,0.0
2,7,99999.75199,248.010054,0.595212,0.0
2,12,99999.798919,201.08081,0.567317,0.0
2,13,99999.839135,160.864648,0.564694,0.0
2,18,24999.798919,201.08081,0.410795,0.0
2,23,24999.798911,201.089233,0.603437,0.0
3,10,99999.745287,254.713029,0.291109,0.0
3,11,24999.839135,160.864648,0.477195,0.0
3,14,1549.839129,160.871387,0.414729,0.0
3,21,99999.798911,201.089233,0.387669,0.0
4,16,99999.75199,248.010054,0.529885,0.0
5,8,24999.752,247.999665,0.671625,0.0
5,16,24999.75199,248.010054,1.093507,0.0
6,7,1549.798911,201.089233,0.599384,0.0
6,19,1549.839095,160.905098,0.500679,0.0
7,17,99999.798911,201.089233,0.417471,0.0
7,19,24999.798869,201.131373,0.796914,0.0
7,21,99999.75199,248.010054,0.410795,0.0
8,9,24999.745298,254.702359,0.77796,0.0
9,15,24999.792208,207.792208,0.251412,0.0
9,16,99999.839129,160.871387,0.629783,0.0
10,11,24999.839135,160.864648,0.633001,0.0
10,12,99999.798919,201.08081,0.295281,0.0
10,16,99999.75199,248.010054,0.403047,0.0
10,17,99999.798911,201.089233,0.357509,0.0
12,22,99999.798919,201.08081,0.508428,0.0
13,14,1549.839135,160.864648,0.830412,0.0
13,17,99999.798911,201.089233,0.388265,0.0
13,19,24999.839102,160.898359,0.572443,0.0
15,20,24999.798911,201.089233,0.012279,0.0
17,20,99999.75199,248.010054,0.225186,0.0
17,23,24999.705069,294.930876,0.571012,0.0
18,21,24999.798919,201.08081,0.176787,0.0
20,22,24999.798911,201.089233,0.419497,0.0
