node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.846135,153.864647,2.161145,0.0
1,7,99999.846135,153.864647,1.18196,0.0
1,16,99999.807669,192.330809,1.692533,0.0
2,4,99999.807661,192.338516,1.714587,0.0
2,7,99999.807661,192.338516,1.663566,0.0
2,12,99999.807661,192.338516,1.470923,0.0
2,13,99999.807661,192.338516,0.982165,0.0
2,18,24999.807654,192.346224,1.682997,0.0
2,23,24999.807661,192.338516,1.528502,0.0
3,10,99999.846129,153.870813,2.078295,0.0
3,11,24999.807661,192.338516,2.017736,0.0
3,14,1549.807661,192.338516,0.505686,0.0
3,21,99999.807654,192.346224,1.405835,0.0
4,16,99999.846129,153.870813,1.555681,0.0
5,8,24999.846123,153.876979,2.004027,0.0
5,16,24999.807654,192.346224,2.107501,0.0
6,7,1549.846129,153.870813,1.04177,0.0
6,19,1549.846129,153.870813,0.962257,0.0
7,17,99999.807661,192.338516,1.598477,0.0
7,19,24999.846129,153.870813,1.481891,0.0
7,21,99999.846123,153.876979,1.461029,0.0
8,9,24999.807654,192.346224,1.67942,0.0
9,15,24999.807654,192.346224,0.825763,0.0
9,16,99999.846123,153.876979,1.464009,0.0
10,11,24999.846129,153.870813,1.829505,0.0
10,12,99999.846129,153.870813,1.570225,0.0
10,16,99999.807661,192.338516,0.889063,0.0
10,17,99999.846129,153.870813,1.255155,0.0
12,22,99999.846123,153.876979,1.818776,0.0
13,14,1549.769194,230.806219,0.628114,0.0
13,17,99999.807661,192.338516,1.31309,0.0
13,19,24999.846129,153.870813,0.671268,0.0
15,20,24999.807661,192.338516,1.007915,0.0
17,20,99999.807661,192.338516,1.271248,0.0
17,23,24999.807661,192.338516,1.806974,0.0
18,21,24999.807646,192.353931,1.6886,0.0
20,22,24999.846123,153.876979,1.27089,0.0
