node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.859454,140.54608,0.798345,0.0
1,7,99999.859469,140.530651,0.877619,0.0
1,16,99999.859469,140.530651,3.569007,0.0
2,4,99999.859485,140.515222,1.176834,0.0
2,7,99999.859485,140.515222,1.287341,0.0
2,12,99999.859485,140.515222,1.612067,0.0
2,13,99999.85949,140.510081,1.617074,0.0
2,18,24999.824356,175.644028,1.911283,0.0
2,23,24999.859485,140.515222,1.58155,0.0
3,10,99999.859454,140.54608,1.588345,0.0
3,11,24999.824337,175.663314,0.913024,0.0
3,14,1549.859454,140.54608,1.54686,0.0
3,21,99999.859469,140.530651,1.784682,0.0
4,16,99999.859485,140.515222,1.685023,0.0
5,8,24999.859485,140.515222,1.120329,0.0
5,16,24999.859485,140.515222,1.430988,0.0
6,7,1549.859469,140.530651,0.710964,0.0
6,19,1549.824317,175.6826,1.194119,0.0
7,17,99999.859485,140.515222,0.835657,0.0
7,19,24999.859469,140.530651,0.741482,0.0
7,21,99999.859485,140.515222,1.182556,0.0
8,9,24999.859485,140.515222,0.859261,0.0
9,15,24999.859485,140.515222,1.332283,0.0
9,16,99999.859485,140.515222,1.533031,0.0
10,11,24999.824337,175.663314,1.264334,0.0
10,12,99999.859469,140.530651,1.146793,0.0
10,16,99999.859469,140.530651,1.43671,0.0
10,17,99999.859469,140.530651,1.280189,0.0
12,22,99999.859485,140.515222,1.42622,0.0
13,14,1549.824343,175.656887,1.243591,0.0
13,17,99999.859495,140.50494,1.110315,0.0
13,19,24999.859474,140.52551,1.106739,0.0
15,20,24999.824362,175.637601,1.46842,0.0
17,20,99999.859485,140.515222,1.068711,0.0
17,23,24999.85949,140.510081,1.066208,0.0
18,21,24999.824356,175.644028,1.058102,0.0
20,22,24999.859485,140.515222,1.2151,0.0
