node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.844823,155.176594,1.413465,0.0
1,7,99999.806029,193.970743,0.978351,0.0
1,16,99999.844823,155.176594,1.350999,0.0
2,4,99999.844823,155.176594,1.562715,0.0
2,7,99999.844823,155.176594,1.71876,0.0
2,12,99999.825426,174.573668,1.584053,0.0
2,13,99999.806029,193.970743,1.348615,0.0
2,18,24999.844823,155.176594,2.161741,0.0
2,23,24999.806029,193.970743,2.247095,0.0
3,10,99999.844823,155.176594,1.371264,0.0
3,11,24999.806029,193.970743,1.2182,0.0
3,14,1549.844805,155.195411,1.454473,0.0
3,21,99999.844817,155.182865,1.471519,0.0
4,16,99999.806029,193.970743,1.08099,0.0
5,8,24999.84483,155.170324,1.271486,0.0
5,16,24999.84483,155.170324,1.159191,0.0
6,7,1549.806029,193.970743,0.951052,0.0
6,19,1549.844823,155.176594,1.316428,0.0
7,17,99999.806029,193.970743,1.035929,0.0
7,19,24999.806029,193.970743,1.335263,0.0
7,21,99999.806021,193.978582,1.669288,0.0
8,9,24999.806037,193.962905,0.0,0.0
9,15,24999.806029,193.970743,0.0,0.0
9,16,99999.806029,193.970743,0.0,0.0
10,11,24999.84483,155.170324,1.225233,0.0
10,12,99999.806029,193.970743,1.258612,0.0
10,16,99999.844823,155.176594,1.450419,0.0
10,17,99999.844823,155.176594,0.528216,0.0
12,22,99999.806029,193.970743,1.346111,0.0
13,14,1549.806006,193.994264,0.835419,0.0
13,17,99999.806029,193.970743,1.265645,0.0
13,19,24999.806029,193.970743,1.25587,0.0
15,20,24999.844823,155.176594,1.240015,0.0
17,20,99999.844823,155.176594,1.703262,0.0
17,23,24999.806029,193.970743,1.847148,0.0
18,21,24999.844817,155.182865,1.669884,0.0
20,22,24999.844823,155.176594,1.749635,0.0
