node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.855231,144.769088,1.4925,0.0
1,7,99999.855215,144.785461,1.146674,0.0
1,16,99999.85522,144.780002,1.324058,0.0
2,4,99999.85522,144.780002,1.670599,0.0
2,7,99999.855215,144.785461,1.25134,0.0
2,12,99999.85522,144.780002,0.729918,0.0
2,13,99999.855215,144.785461,1.072407,0.0
2,18,24999.855215,144.785461,1.294136,0.0
2,23,24999.855215,144.785461,1.173496,0.0
3,10,99999.855253,144.747258,1.955628,0.0
3,11,24999.855236,144.763629,1.393199,0.0
3,14,1549.855247,144.752714,1.567721,0.0
3,21,99999.855236,144.763629,1.594543,0.0
4,16,99999.855225,144.774544,2.033114,0.0
5,8,24999.855225,144.774544,1.057267,0.0
5,16,24999.855225,144.774544,1.506925,0.0
6,7,1549.855215,144.785461,1.307964,0.0
6,19,1549.819018,180.981826,1.329541,0.0
7,17,99999.85522,144.780002,1.371503,0.0
7,19,24999.855215,144.785461,1.245379,0.0
7,21,99999.85522,144.780002,1.534462,0.0
8,9,24999.85522,144.780002,1.399398,0.0
9,15,24999.85522,144.780002,1.65844,0.0
9,16,99999.85522,144.780002,1.804113,0.0
10,11,24999.837149,162.850898,1.554728,0.0
10,12,99999.855242,144.758173,1.804471,0.0
10,16,99999.855242,144.758173,1.908541,0.0
10,17,99999.819052,180.947716,1.618385,0.0
12,22,99999.855225,144.774544,1.535058,0.0
13,14,1549.855231,144.769088,1.255035,0.0
13,17,99999.855225,144.774544,1.306295,0.0
13,19,24999.855215,144.785461,1.2393,0.0
15,20,24999.855225,144.774544,1.273513,0.0
17,20,99999.855225,144.774544,1.149178,0.0
17,23,24999.85522,144.780002,1.283765,0.0
18,21,24999.85522,144.780002,1.35231,0.0
20,22,24999.855225,144.774544,1.356244,0.0
