node1,node2,free_bw,used_bw,delay,pkloss
1,3,99754.115708,245884.292072,0.349402,0.0
1,7,91722.46448,8277535.520026,0.461102,0.001462
1,16,77839.28927,22160710.73018,0.0,0.003865
2,4,99238.614256,761385.743717,0.066996,0.0
2,7,99684.680868,315319.131938,0.505567,0.0
2,12,94768.972425,5231027.574912,0.314116,0.0
2,13,89478.197848,10521802.152274,0.399709,0.0
2,18,16458.76951,8541230.490317,0.433326,0.003506
2,23,10608.806043,14391193.956784,0.550747,0.003575
3,10,89793.797923,10206202.076809,0.558615,0.000606
3,11,24970.37208,29627.920443,0.320196,0.0
3,14,0.0,1654848.854459,0.472188,0.0
3,21,99083.231446,916768.554031,0.620723,0.0
4,16,73769.919401,26230080.599247,0.0,0.000482
5,8,24901.176858,98823.141586,0.534654,0.0
5,16,13392.654689,11607345.310697,0.0,0.001491
6,7,1520.500742,29499.258283,0.305653,0.0
6,19,1549.802209,197.79133,0.394821,0.0
7,17,93444.073842,6555926.157903,0.362754,0.001237
7,19,22317.869787,2682130.212626,0.226974,0.0
7,21,97383.144624,2616855.376221,0.120044,0.001151
8,9,15933.856345,9066143.655427,7.344246,0.0
9,15,21288.526082,3711473.918418,0.412345,0.0
9,16,78811.810257,21188189.743008,0.0,0.0
10,11,18082.520735,6917479.265113,0.327468,0.0
10,12,92816.814241,7183185.759024,0.222683,0.000257
10,16,46534.167793,53465832.207022,0.0,0.002925
10,17,31812.034943,68187965.056865,0.33164,0.010125
12,22,97045.246564,2954753.436047,0.128865,0.000911
13,14,468.384045,1081615.955167,1488.690257,0.0
13,17,99990.825119,9174.880501,0.189066,0.0
13,19,24997.565189,2434.811274,0.188112,0.0
15,20,24731.136182,268863.818496,0.109911,0.0
17,20,99157.394429,842605.571122,0.388265,0.0
17,23,10702.633921,14297366.078787,0.174522,0.002729
18,21,24998.603708,1396.291718,0.230193,0.0
20,22,24557.653302,442346.698184,0.235915,0.0
