node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.842229,157.77148,1.440644,0.0
1,7,99999.842209,157.790927,1.21069,0.0
1,16,99999.881652,118.348059,1.358747,0.0
2,4,99999.842209,157.790927,1.691461,0.0
2,7,99999.842209,157.790927,1.392126,0.0
2,12,99999.842203,157.797411,1.780629,0.0
2,13,99999.842203,157.797411,1.423955,0.0
2,18,24999.842203,157.797411,1.026869,0.0
2,23,24999.842209,157.790927,1.281738,0.0
3,10,99999.842241,157.758515,1.299858,0.0
3,11,24999.881671,118.32861,1.034141,0.0
3,14,1549.842229,157.77148,1.971602,0.0
3,21,99999.842222,157.777965,0.0,0.0
4,16,99999.881652,118.348059,2.084732,0.0
5,8,24999.842196,157.803896,1.156569,0.0
5,16,24999.842196,157.803896,1.739502,0.0
6,7,1549.881657,118.343195,0.92566,0.0
6,19,1549.881652,118.348059,1.303792,0.0
7,17,99999.842203,157.797411,1.549244,0.0
7,19,24999.881652,118.348059,1.483798,0.0
7,21,99999.842203,157.797411,1.497746,0.0
8,9,24999.842203,157.797411,1.850009,0.0
9,15,24999.881652,118.348059,1.119018,0.0
9,16,99999.842203,157.797411,1.05083,0.0
10,11,24999.881667,118.333471,0.683546,0.0
10,12,99999.842216,157.784446,1.276493,0.0
10,16,99999.842216,157.784446,1.286268,0.0
10,17,99999.842216,157.784446,1.325488,0.0
12,22,99999.842196,157.803896,1.561642,0.0
13,14,1549.881652,118.348059,0.926495,0.0
13,17,99999.842196,157.803896,1.472354,0.0
13,19,24999.881647,118.352922,1.589894,0.0
15,20,24999.861928,138.071924,1.525164,0.000558
17,20,99999.842203,157.797411,1.435995,0.0
17,23,24999.842203,157.797411,1.218915,0.0
18,21,24999.842196,157.803896,0.886679,0.0
20,22,24999.842203,157.797411,1.378894,0.0
