node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.856261,143.739472,1.436591,0.0
1,7,99999.820319,179.681066,1.406431,0.0
1,16,99999.856255,143.744853,1.180172,0.0
2,4,99999.820326,179.674341,0.540853,0.0
2,7,99999.856255,143.744853,0.545382,0.0
2,12,99999.820319,179.681066,0.706911,0.0
2,13,99999.820319,179.681066,0.425458,0.0
2,18,24999.820319,179.681066,0.837684,0.0
2,23,24999.820326,179.674341,0.923634,0.0
3,10,99999.856261,143.739472,1.51825,0.0
3,11,24999.820326,179.674341,1.887918,0.0
3,14,1549.856261,143.739472,1.216292,0.0
3,21,99999.856261,143.739472,1.223683,0.0
4,16,99999.856261,143.739472,1.282334,0.0
5,8,24999.856255,143.744853,1.287699,0.0
5,16,24999.856255,143.744853,1.178265,0.0
6,7,1549.856255,143.744853,1.125216,0.0
6,19,1549.820319,179.681066,1.529455,0.0
7,17,99999.856255,143.744853,1.360536,0.0
7,19,24999.856255,143.744853,1.361012,0.0
7,21,99999.820319,179.681066,2.081633,0.0
8,9,24999.856255,143.744853,0.0,0.0
9,15,24999.820319,179.681066,0.0,0.0
9,16,99999.856255,143.744853,0.0,0.0
10,11,24999.820319,179.681066,0.927091,0.0
10,12,99999.820326,179.674341,1.365185,0.0
10,16,99999.856255,143.744853,1.417637,0.0
10,17,99999.856261,143.739472,1.410007,0.0
12,22,99999.820319,179.681066,1.516461,0.0
13,14,1549.856255,143.744853,1.385093,0.0
13,17,99999.856255,143.744853,1.127839,0.0
13,19,24999.856255,143.744853,1.262546,0.0
15,20,24999.820326,179.674341,1.360655,0.0
17,20,99999.856261,143.739472,1.223207,0.0
17,23,24999.856261,143.739472,1.886845,0.0
18,21,24999.820319,179.681066,0.96643,0.0
20,22,24999.820326,179.674341,1.537085,0.0
