node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.854689,145.311436,0.143409,0.0
1,7,99999.818368,181.632422,1.27244,0.0
1,16,99999.854689,145.311436,1.211882,0.0
2,4,99999.818361,181.639295,1.003027,0.0
2,7,99999.818368,181.632422,0.882745,0.0
2,12,99999.818361,181.639295,1.137853,0.0
2,13,99999.818368,181.632422,1.215577,0.0
2,18,24999.818368,181.632422,1.084447,0.0
2,23,24999.818368,181.632422,1.313567,0.0
3,10,99999.818374,181.625549,1.93584,0.0
3,11,24999.854689,145.311436,1.241207,0.0
3,14,1549.854694,145.305937,1.544714,0.0
3,21,99999.854689,145.311436,1.162648,0.0
4,16,99999.854689,145.311436,1.373768,0.0
5,8,24999.854689,145.311436,1.318693,0.0
5,16,24999.854689,145.311436,1.283407,0.0
6,7,1549.854694,145.305937,0.9588,0.0
6,19,1549.818368,181.632422,1.104593,0.0
7,17,99999.8547,145.300439,1.176476,0.0
7,19,24999.8547,145.300439,1.170635,0.0
7,21,99999.818368,181.632422,0.736356,0.0
8,9,24999.854689,145.311436,1.523137,0.0
9,15,24999.818368,181.632422,1.660228,0.0
9,16,99999.854689,145.311436,1.307607,0.0
10,11,24999.818368,181.632422,1.783371,0.0
10,12,99999.818368,181.632422,1.383543,0.0
10,16,99999.818368,181.632422,1.692414,0.0
10,17,99999.818374,181.625549,0.79596,0.0
12,22,99999.818361,181.639295,1.200557,0.0
13,14,1549.854694,145.305937,0.377655,0.0
13,17,99999.8547,145.300439,0.975132,0.0
13,19,24999.8547,145.300439,1.121044,0.0
15,20,24999.818368,181.632422,1.435161,0.0
17,20,99999.854694,145.305937,1.072645,0.0
17,23,24999.8547,145.300439,1.21963,0.0
18,21,24999.818368,181.632422,0.508666,0.0
20,22,24999.818361,181.639295,1.319766,0.0
