node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.82873,171.269535,0.865221,0.0
1,7,99999.862984,137.015628,0.766039,0.0
1,16,99999.82873,171.269535,0.643492,0.0
2,4,99999.862984,137.015628,1.144171,0.0
2,7,99999.862984,137.015628,1.21963,0.0
2,12,99999.862984,137.015628,1.903176,0.0
2,13,99999.862984,137.015628,1.684189,0.0
2,18,24999.862984,137.015628,0.1508,0.0
2,23,24999.862984,137.015628,1.728535,0.0
3,10,99999.862984,137.015628,0.767827,0.0
3,11,24999.862984,137.015628,1.413345,0.0
3,14,1549.82873,171.269535,1.77002,0.0
3,21,99999.82873,171.269535,1.537681,0.0
4,16,99999.82873,171.269535,1.037955,0.0
5,8,24999.862984,137.015628,1.312256,0.0
5,16,24999.82873,171.269535,1.418233,0.0
6,7,1549.862984,137.015628,1.082301,0.0
6,19,1549.862984,137.015628,1.195192,0.0
7,17,99999.862984,137.015628,1.626015,0.0
7,19,24999.862984,137.015628,0.686646,0.0
7,21,99999.862984,137.015628,1.370192,0.0
8,9,24999.794477,205.523443,0.616431,0.0
9,15,24999.862984,137.015628,1.515865,0.0
9,16,99999.82873,171.269535,1.32668,0.0
10,11,24999.862984,137.015628,0.813723,0.0
10,12,99999.862984,137.015628,0.283837,0.0
10,16,99999.862984,137.015628,0.663757,0.0
10,17,99999.862984,137.015628,0.59247,0.0
12,22,99999.862984,137.015628,1.310945,0.0
13,14,1549.862984,137.015628,1.580596,0.0
13,17,99999.862984,137.015628,1.780987,0.0
13,19,24999.862984,137.015628,1.623034,0.0
15,20,24999.862984,137.015628,0.996351,0.0
17,20,99999.862984,137.015628,1.415133,0.0
17,23,24999.862984,137.015628,1.781821,0.0
18,21,24999.862984,137.015628,0.0,0.0
20,22,24999.862984,137.015628,1.17898,0.0
