node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.841962,158.037699,0.79751,0.0
1,7,99999.841956,158.044203,1.144648,0.0
1,16,99999.802453,197.547123,1.102805,0.0
2,4,99999.802453,197.547125,0.546932,0.0
2,7,99999.802453,197.547125,0.701189,0.0
2,12,99999.802453,197.547125,0.933528,0.0
2,13,99999.802453,197.547125,1.142621,0.0
2,18,24999.802461,197.538994,1.180649,0.0
2,23,24999.802453,197.547125,0.673771,0.0
3,10,99999.841962,158.037699,0.47183,0.0
3,11,24999.841962,158.037699,0.625134,0.0
3,14,1549.841956,158.044203,1.326799,0.0
3,21,99999.802461,197.538994,0.930667,0.0
4,16,99999.802445,197.555254,0.948668,0.0
5,8,24999.802437,197.563385,1.389027,0.0
5,16,24999.802445,197.555254,2.045751,0.0
6,7,1549.841956,158.044203,2.051592,0.0
6,19,1549.841969,158.031195,0.713468,0.0
7,17,99999.802445,197.555254,1.460791,0.0
7,19,24999.841962,158.0377,1.006365,0.0
7,21,99999.802453,197.547125,1.090527,0.0
8,9,24999.802445,197.555254,0.368714,0.0
9,15,24999.802453,197.547123,0.680327,0.0
9,16,99999.802453,197.547123,1.055002,0.0
10,11,24999.841962,158.037699,0.64826,0.0
10,12,99999.802437,197.563385,0.861883,0.0
10,16,99999.802453,197.547123,2.431989,0.0
10,17,99999.802445,197.555254,2.385855,0.0
12,22,99999.802437,197.563385,33.333659,0.0
13,14,1549.841949,158.050708,0.824451,0.0
13,17,99999.802445,197.555254,1.23167,0.0
13,19,24999.841962,158.0377,0.445485,0.0
15,20,24999.802445,197.555254,1.260757,0.0
17,20,99999.802445,197.555254,0.665307,0.0
17,23,24999.802437,197.563386,2.464294,0.0
18,21,24999.802461,197.538994,0.786781,0.0
20,22,24999.802437,197.563385,1.577854,0.0
