node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.8442,155.799897,1.428843,0.0
1,7,99999.844219,155.780933,0.565171,0.0
1,16,99999.844219,155.780933,1.253724,0.0
2,4,99999.844219,155.780933,1.007795,0.0
2,7,99999.844219,155.780933,1.520634,0.0
2,12,99999.844219,155.780933,1.328826,0.0
2,13,99999.844213,155.787253,0.918031,0.0
2,18,24999.883164,116.8357,2.17545,0.0
2,23,24999.844219,155.780933,1.58155,0.0
3,10,99999.88315,116.849923,0.774264,0.0
3,11,24999.8442,155.799897,1.714706,0.0
3,14,1549.88315,116.849923,1.368999,0.0
3,21,99999.8442,155.799897,1.431227,0.0
4,16,99999.844219,155.780933,1.298308,0.0
5,8,24999.844219,155.780933,1.282692,0.0
5,16,24999.844219,155.780933,1.309514,0.0
6,7,1549.844219,155.780933,1.618505,0.0
6,19,1549.844219,155.780933,1.945972,0.0
7,17,99999.844213,155.787253,1.35541,0.0
7,19,24999.844213,155.787253,1.374722,0.0
7,21,99999.844219,155.780933,1.312613,0.0
8,9,24999.844219,155.780933,1.650214,0.0
9,15,24999.844219,155.780933,0.793815,0.0
9,16,99999.844219,155.780933,1.122713,0.0
10,11,24999.844219,155.780933,3.148198,0.0
10,12,99999.844219,155.780933,2.172947,0.0
10,16,99999.844219,155.780933,1.052856,0.0
10,17,99999.844213,155.787253,0.124454,0.0
12,22,99999.844219,155.780933,1.472592,0.0
13,14,1549.844213,155.787253,1.669407,0.0
13,17,99999.844206,155.793574,0.78547,0.0
13,19,24999.844213,155.787253,2.032042,0.0
15,20,24999.883164,116.8357,2.076387,0.0
17,20,99999.88316,116.84044,1.699567,0.0
17,23,24999.844213,155.787253,1.537442,0.0
18,21,24999.844219,155.780933,0.32866,0.0
20,22,24999.844219,155.780933,1.468897,0.0
