node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.860723,139.276781,0.507832,0.0
1,7,99999.860728,139.271728,0.797272,0.0
1,16,99999.860743,139.256573,0.468493,0.0
2,4,99999.825904,174.095971,0.778556,0.0
2,7,99999.825898,174.102286,0.360489,0.0
2,12,99668.643139,331356.860905,0.537992,0.0
2,13,99999.860713,139.286882,0.611544,0.0
2,18,24999.860728,139.271725,0.645399,0.0
2,23,24668.631119,331368.88096,0.763059,0.0
3,10,99999.860698,139.302039,0.332236,0.0
3,11,24999.860713,139.286885,0.540495,0.0
3,14,1549.860748,139.251541,0.334859,0.0
3,21,99999.860713,139.286882,0.52917,0.0
4,16,99999.860728,139.271726,0.812769,0.0
5,8,24999.860713,139.28688,0.490904,0.0
5,16,24999.860728,139.271726,0.676513,0.0
6,7,1549.860723,139.276778,0.327229,0.0
6,19,1549.860738,139.261623,0.375748,0.0
7,17,99999.860718,139.281829,0.307798,0.0
7,19,24999.860723,139.276778,0.287533,0.0
7,21,99999.860723,139.276778,0.629067,0.0
8,9,24999.860718,139.281829,0.191689,0.0
9,15,24997.266594,2733.40589,0.360131,0.0
9,16,99992.958909,7041.090932,0.306249,0.0
10,11,24999.860718,139.281831,1.106143,0.0
10,12,99999.860708,139.291933,0.378847,0.0
10,16,99992.958143,7041.857239,0.700235,0.0
10,17,99992.957887,7042.112601,0.793099,0.0
12,22,99999.860718,139.281828,0.561237,0.0
13,14,1549.860748,139.251541,0.577569,0.0
13,17,99999.860713,139.286882,0.677228,0.0
13,19,24999.860718,139.281831,0.593185,0.0
15,20,24997.266495,2733.505027,0.75531,0.0
17,20,99997.266693,2733.306739,0.532031,0.0
17,23,24990.364019,9635.98119,0.809193,0.0
18,21,24999.860733,139.266674,0.416994,0.0
20,22,24999.825898,174.102285,0.748277,0.0
