node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.841538,158.461602,0.721693,0.0
1,7,99999.841538,158.461602,0.545263,0.0
1,16,99999.801915,198.085177,0.550508,0.0
2,4,99999.801907,198.093352,0.357509,0.0
2,7,99999.801915,198.085177,0.564456,0.0
2,12,99999.801915,198.085177,0.812888,0.0
2,13,99999.801923,198.077003,0.61655,0.0
2,18,24999.801915,198.085177,0.484347,0.0
2,23,24999.801907,198.093352,0.622153,0.0
3,10,99999.841538,158.461602,0.498056,0.0
3,11,24999.801923,198.077003,0.521421,0.0
3,14,1549.841532,158.468141,0.470638,0.0
3,21,99999.801915,198.085177,0.516415,0.0
4,16,99999.801907,198.093352,0.371575,0.0
5,8,24999.841538,158.461602,0.54121,0.0
5,16,24999.801915,198.085177,0.565171,0.0
6,7,1549.841532,158.468141,0.446677,0.0
6,19,1549.841565,158.435457,0.571132,0.0
7,17,99999.801907,198.093352,0.58949,0.0
7,19,24999.841565,158.435457,0.586271,0.0
7,21,99999.801915,198.085177,0.718594,0.0
8,9,24999.801915,198.085177,0.511527,0.0
9,15,24999.801915,198.085177,0.526309,0.0
9,16,99999.801915,198.085177,0.691772,0.0
10,11,24999.801923,198.077003,0.6603,0.0
10,12,99999.801923,198.077003,0.710726,0.0
10,16,99999.801923,198.077003,0.721574,0.0
10,17,99999.762298,237.702214,0.433087,0.0
12,22,99999.841525,158.474681,0.490069,0.0
13,14,1549.841538,158.461602,0.641584,0.0
13,17,99999.801907,198.093352,0.599027,0.0
13,19,24999.841565,158.435457,0.564456,0.0
15,20,24999.801907,198.093352,0.456095,0.0
17,20,99999.801898,198.101527,0.469446,0.0
17,23,24999.801898,198.101527,0.504732,0.0
18,21,24999.801915,198.085177,0.504255,0.0
20,22,24999.801898,198.101527,0.35882,0.0
