node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.843674,156.326335,0.584364,0.0
1,7,99999.804592,195.407919,1.115322,0.0
1,16,99999.843674,156.326335,0.262141,0.0
2,4,99999.804552,195.447698,1.441717,0.0
2,7,99999.804552,195.447698,1.303911,0.0
2,12,99999.804544,195.455656,1.241207,0.0
2,13,99999.804544,195.455656,1.179934,0.0
2,18,24999.843635,156.364525,1.263142,0.0
2,23,24999.804552,195.447698,1.137257,0.0
3,10,99999.843648,156.351792,0.711441,0.0
3,11,24999.843648,156.351793,1.813769,0.0
3,14,1549.843674,156.326335,0.0,0.0
3,21,99999.843655,156.345426,0.923514,0.0
4,16,99999.843648,156.351792,0.177264,0.0
5,8,24999.843642,156.358158,2.279878,0.0
5,16,24999.843642,156.358158,0.714302,0.0
6,7,1549.843674,156.326335,1.66893,0.0
6,19,1549.843699,156.300879,1.65379,0.0
7,17,99999.843648,156.351792,1.265049,0.0
7,19,24999.843674,156.326335,0.449181,0.0
7,21,99999.80456,195.439739,1.3237,0.0
8,9,24999.804552,195.447698,1.665831,0.0
9,15,24999.804552,195.447698,1.694918,0.0
9,16,99999.804552,195.447698,0.641584,0.0
10,11,24999.843642,156.358158,1.220465,0.0
10,12,99999.843642,156.358158,1.337051,0.0
10,16,99999.843648,156.351792,0.129104,0.0
10,17,99999.843642,156.358158,1.231551,0.0
12,22,99999.804544,195.455656,1.2573,0.0
13,14,1549.843667,156.332702,0.0,0.0
13,17,99999.824096,175.903724,1.415253,0.0
13,19,24999.843667,156.332702,0.451446,0.0
15,20,24999.843642,156.358158,1.629472,0.0
17,20,99999.843635,156.364525,1.052022,0.0
17,23,24999.80456,195.439739,1.136661,0.0
18,21,24999.843642,156.358158,1.748323,0.0
20,22,24999.804544,195.455656,1.587749,0.0
