node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.855367,144.632772,0.764132,0.0
1,7,99999.855362,144.638218,1.160502,0.0
1,16,99999.855351,144.649113,1.318455,0.0
2,4,99999.819202,180.797772,1.53029,0.0
2,7,99999.819202,180.797772,1.860857,0.0
2,12,99999.819189,180.811391,1.098633,0.0
2,13,99999.819202,180.797772,1.724482,0.0
2,18,24999.855351,144.649113,1.516581,0.0
2,23,24999.819202,180.797772,1.739264,0.0
3,10,99999.855389,144.610981,0.846624,0.0
3,11,24999.855373,144.627323,0.733733,0.0
3,14,1549.855367,144.632772,1.136184,0.0
3,21,99999.855373,144.627323,0.829101,0.0
4,16,99999.855367,144.632769,1.388073,0.0
5,8,24999.855356,144.643664,2.451897,0.0
5,16,24999.855356,144.643664,0.402212,0.0
6,7,1549.855367,144.632769,0.42367,0.0
6,19,1549.855356,144.643664,0.918984,0.0
7,17,99999.855367,144.632769,1.441598,0.0
7,19,24999.855367,144.632769,1.233697,0.0
7,21,99999.819209,180.790961,1.336336,0.0
8,9,24999.819189,180.811391,1.93119,0.0
9,15,24999.819209,180.790965,1.165271,0.0
9,16,99999.819189,180.811391,1.416206,0.0
10,11,24999.855373,144.627323,1.332045,0.0
10,12,99999.855373,144.627323,0.807047,0.0
10,16,99999.855373,144.627323,1.361489,0.0
10,17,99999.855373,144.627323,1.568079,0.0
12,22,99999.819195,180.80458,0.66483,0.0
13,14,1549.855367,144.632769,1.93584,0.0
13,17,99999.855373,144.627323,1.278162,0.0
13,19,24999.855367,144.632769,1.214981,0.0
15,20,24999.855367,144.632772,1.323342,0.0
17,20,99999.855356,144.643664,1.144409,0.0
17,23,24999.819209,180.790961,2.354741,0.0
18,21,24999.855356,144.643664,1.319051,0.0
20,22,24999.855351,144.649113,2.465725,0.0
