node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.762111,237.888741,1.559615,0.0
1,7,99999.841388,158.612144,1.804471,0.0
1,16,99999.801727,198.27337,1.588583,0.0
2,4,99999.841388,158.612144,0.388622,0.0
2,7,99999.841388,158.612144,2.440095,0.0
2,12,99999.841381,158.618696,1.335025,0.0
2,13,99999.841388,158.612144,1.078606,0.0
2,18,24999.841388,158.612144,1.490474,0.0
2,23,24999.841388,158.612144,0.599146,0.0
3,10,99999.841427,158.572844,0.0,0.0
3,11,24999.841401,158.599046,1.127005,0.0
3,14,1549.821614,178.386265,1.632094,0.0
3,21,99999.801751,198.248808,0.988603,0.0
4,16,99999.801727,198.27337,0.492692,0.0
5,8,24999.841388,158.612145,1.224279,0.0
5,16,24999.801718,198.28156,1.184464,0.0
6,7,1549.841388,158.612144,1.651287,0.0
6,19,1549.841388,158.612144,1.421213,0.0
7,17,99999.841388,158.612144,1.52576,0.0
7,19,24999.841388,158.612144,1.440167,0.0
7,21,99999.841381,158.618696,1.463771,0.0
8,9,24999.762082,237.918217,1.307487,0.0
9,15,24999.841388,158.612145,1.45638,0.0
9,16,99999.801727,198.27337,1.255989,0.0
10,11,24999.841401,158.599046,0.0,0.0
10,12,99999.841401,158.599046,0.0,0.0
10,16,99999.841401,158.599046,0.0,0.0
10,17,99999.841408,158.592494,0.0,0.0
12,22,99999.841381,158.618696,1.590848,0.0
13,14,1549.841414,158.585946,1.176119,0.0
13,17,99999.841388,158.612144,1.060367,0.0
13,19,24999.841388,158.612144,1.192451,0.0
15,20,24999.841394,158.605593,1.471281,0.0
17,20,99999.841388,158.612144,1.23167,0.0
17,23,24999.841388,158.612144,0.774741,0.0
18,21,24999.841381,158.618696,1.206636,0.0
20,22,24999.841388,158.612144,1.558781,0.0
