node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.81399,186.010463,1.021266,0.0
1,7,99999.851197,148.802604,1.246572,0.0
1,16,99999.813997,186.003255,1.244664,0.0
2,4,99999.851197,148.802604,1.782298,0.0
2,7,99999.851197,148.802604,1.539946,0.0
2,12,99999.851197,148.802604,1.272321,0.0
2,13,99999.851197,148.802604,0.889063,0.0
2,18,24999.851197,148.802604,1.90568,0.0
2,23,24999.851197,148.802604,1.345873,0.0
3,10,99999.81399,186.010463,1.705527,0.0
3,11,24999.81399,186.010463,1.499534,0.0
3,14,1549.81399,186.010463,1.327515,0.0
3,21,99999.81399,186.010463,0.552773,0.0
4,16,99999.81399,186.010463,1.433849,0.0
5,8,24999.851197,148.802604,1.347899,0.0
5,16,24999.813997,186.003255,1.344204,0.0
6,7,1549.813997,186.003255,1.288176,0.0
6,19,1549.813997,186.003255,1.796126,0.0
7,17,99999.851197,148.802604,1.284361,0.0
7,19,24999.813997,186.003255,1.229405,0.0
7,21,99999.851197,148.802604,0.647306,0.0
8,9,24999.851197,148.802604,1.157761,0.0
9,15,24999.813997,186.003255,0.699878,0.0
9,16,99999.813997,186.003255,1.211643,0.0
10,11,24999.813997,186.003255,1.975179,0.0
10,12,99999.851197,148.802604,1.300454,0.0
10,16,99999.813997,186.003255,1.327038,0.0
10,17,99999.851197,148.802604,1.665711,0.0
12,22,99999.851197,148.802604,1.074672,0.0
13,14,1549.813997,186.003255,0.860929,0.0
13,17,99999.851197,148.802604,1.076102,0.0
13,19,24999.813997,186.003255,1.319885,0.0
15,20,24999.851197,148.802604,1.016259,0.0
17,20,99999.851197,148.802604,1.533985,0.0
17,23,24999.851197,148.802604,1.068592,0.0
18,21,24999.851197,148.802604,1.031041,0.0
20,22,24999.851197,148.802604,1.538754,0.0
