node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.842196,157.803897,1.446009,0.0
1,7,99999.881657,118.343195,1.151204,0.0
1,16,99999.842209,157.790927,1.490951,0.0
2,4,99999.881657,118.343195,0.929952,0.0
2,7,99999.842209,157.790927,1.268864,0.0
2,12,99999.881657,118.343195,1.142979,0.0
2,13,99999.881657,118.343195,2.307892,0.0
2,18,24999.881657,118.343195,0.472307,0.0
2,23,24999.842209,157.790927,1.691461,0.0
3,10,99999.842177,157.823353,1.262426,0.0
3,11,24999.842203,157.797414,1.190901,0.0
3,14,1549.842196,157.803897,1.283407,0.0
3,21,99999.842196,157.803897,1.328111,0.0
4,16,99999.842216,157.784444,1.338482,0.0
5,8,24999.842209,157.790927,1.160979,0.0
5,16,24999.842209,157.790927,1.586318,0.0
6,7,1549.842209,157.790927,0.90158,0.0
6,19,1549.842209,157.790927,1.243114,0.0
7,17,99999.842209,157.790927,1.216292,0.0
7,19,24999.842209,157.790927,1.368046,0.0
7,21,99999.881657,118.343195,1.306534,0.0
8,9,24999.842209,157.790927,1.397014,0.0
9,15,24999.842209,157.790927,1.255274,0.0
9,16,99999.842209,157.790927,1.398087,0.0
10,11,24999.842196,157.8039,2.256751,0.0
10,12,99999.881642,118.357788,0.982046,0.0
10,16,99999.84219,157.810383,0.581264,0.0
10,17,99999.84219,157.810383,1.403213,0.0
12,22,99999.881657,118.343195,0.434637,0.0
13,14,1549.842209,157.790927,1.317382,0.0
13,17,99999.842209,157.790927,1.453042,0.0
13,19,24999.842209,157.790927,1.618147,0.0
15,20,24999.881657,118.343195,1.489043,0.0
17,20,99999.842209,157.790927,1.024008,0.0
17,23,24999.842209,157.790927,1.904368,0.0
18,21,24999.881657,118.343195,0.447512,0.0
20,22,24999.881657,118.343195,0.575185,0.0
