node1,node2,free_bw,used_bw,delay,pkloss
1,3,94333.708926,5666291.073739,0.0,0.0
1,7,99999.805951,194.049159,0.63622,0.0
1,16,99999.844754,155.245604,1.121521,0.0
2,4,99999.844754,155.245604,0.0,0.0
2,7,99999.844754,155.245604,0.0,0.0
2,12,96724.654969,3275345.031131,0.294685,0.0
2,13,99999.844754,155.245604,0.123382,0.0
2,18,24999.805935,194.06485,0.600696,0.0
2,23,24999.844754,155.245604,0.916719,0.0
3,10,96723.441919,3276558.080957,0.0,0.0
3,11,24999.844748,155.25188,0.0,0.0
3,14,1549.767132,232.868405,0.0,0.0
3,21,99999.443681,556.319237,0.0,0.0
4,16,99999.673337,326.662624,0.999451,0.0
5,8,24999.805935,194.06485,0.638604,0.0
5,16,24999.634511,365.488801,0.370622,0.0
6,7,1549.767132,232.868405,0.582099,0.0
6,19,1549.805982,194.017796,0.606656,0.0
7,17,99999.805943,194.057005,0.602961,0.0
7,19,24999.767188,232.811941,0.823498,0.0
7,21,99999.443703,556.296746,0.800848,0.0
8,9,24999.844754,155.245604,0.848174,0.0
9,15,24999.844754,155.245604,0.0,0.0
9,16,99999.844754,155.245604,0.940442,0.0
10,11,24999.844748,155.25188,0.59557,0.0
10,12,96724.173041,3275826.958842,0.690937,0.0
10,16,99999.50192,498.079645,1.328111,0.0
10,17,99999.805935,194.06485,0.802994,0.0
12,22,99999.805943,194.057005,0.608921,0.0
13,14,1549.767141,232.858991,0.608325,0.0
13,17,99999.844761,155.239327,0.442982,0.0
13,19,24999.80599,194.009951,0.357628,0.0
15,20,24999.805935,194.06485,0.0,0.0
17,20,99999.805943,194.057005,0.747919,0.0
17,23,24999.844761,155.239327,1.009226,0.0
18,21,24999.805935,194.06485,0.78392,0.0
20,22,24999.805943,194.057005,0.344992,0.0
