src,dst,add_st,mul_st
15,22,0.0,1.0
15,23,4.0,2.0
16,1,3.0,2.5
16,2,0.0,1.0
16,3,3.0,2.0
16,4,0.0,1.0
16,5,0.0,1.0
16,6,1.0,1.25
16,7,1.0,1.3333333333333333
16,8,0.0,1.0
16,9,0.0,1.0
16,10,5.0,3.5
16,11,4.0,2.3333333333333335
16,12,1.0,1.3333333333333333
16,13,0.0,1.0
16,14,3.0,1.75
16,15,0.0,1.0
16,17,2.0,1.6666666666666667
16,18,0.0,1.0
16,19,1.0,1.25
16,20,2.0,1.5
16,21,3.0,1.75
16,22,1.0,1.25
16,23,2.0,1.5
17,1,0.0,1.0
17,2,0.0,1.0
17,3,1.0,1.3333333333333333
17,4,0.0,1.0
17,5,2.0,1.5
17,6,0.0,1.0
17,7,0.0,1.0
17,8,2.0,1.4
17,9,2.0,1.5
17,10,3.0,2.5
17,11,2.0,1.6666666666666667
17,12,1.0,1.3333333333333333
17,13,2.0,2.0
17,14,2.0,1.6666666666666667
17,15,4.0,2.3333333333333335
17,16,2.0,1.6666666666666667
17,18,0.0,1.0
17,19,0.0,1.0
17,20,0.0,1.0
17,21,2.0,1.6666666666666667
17,22,2.0,1.6666666666666667
17,23,0.0,1.0
18,1,0.0,1.0
18,2,0.0,1.0
18,3,2.0,1.6666666666666667
18,4,0.0,1.0
18,5,0.0,1.0
18,6,0.0,1.0
18,7,0.0,1.0
18,8,0.0,1.0
18,9,0.0,1.0
18,10,2.0,1.5
18,11,2.0,1.5
18,12,0.0,1.0
18,13,0.0,1.0
18,14,2.0,1.5
18,15,0.0,1.0
18,16,0.0,1.0
18,17,0.0,1.0
18,19,0.0,1.0
18,20,0.0,1.0
18,21,4.0,3.0
18,22,0.0,1.0
18,23,2.0,1.6666666666666667
19,1,0.0,1.0
19,2,0.0,1.0
19,3,0.0,1.0
19,4,0.0,1.0
19,5,1.0,1.2
19,6,1.0,1.5
19,7,0.0,1.0
19,8,1.0,1.1666666666666667
19,9,1.0,1.2
19,10,1.0,1.25
19,11,0.0,1.0
19,12,0.0,1.0
19,13,2.0,2.0
19,14,2.0,1.6666666666666667
19,15,2.0,1.4
19,16,1.0,1.25
19,17,0.0,1.0
19,18,0.0,1.0
19,20,0.0,1.0
19,21,2.0,1.6666666666666667
19,22,0.0,1.0
19,23,0.0,1.0
20,1,0.0,1.0
20,2,0.0,1.0
20,3,1.0,1.25
20,4,0.0,1.0
20,5,2.0,1.4
20,6,0.0,1.0
20,7,0.0,1.0
20,8,4.0,2.0
20,9,4.0,2.3333333333333335
20,10,3.0,2.0
20,11,2.0,1.5
20,12,2.0,1.6666666666666667
20,13,2.0,1.6666666666666667
20,14,2.0,1.5
20,15,0.0,1.0
20,16,2.0,1.5
20,17,0.0,1.0
20,18,0.0,1.0
20,19,0.0,1.0
20,21,2.0,1.5
20,22,0.0,1.0
20,23,0.0,1.0
21,1,0.0,1.0
21,2,2.0,1.6666666666666667
21,3,0.0,1.0
21,4,2.0,1.5
21,5,3.0,1.6
21,6,2.0,1.6666666666666667
21,7,2.0,2.0
21,8,3.0,1.5
21,9,3.0,1.6
21,10,0.0,1.0
21,11,0.0,1.0
21,12,2.0,1.5
21,13,2.0,1.5
21,14,0.0,1.0
21,15,4.0,1.8
21,16,3.0,1.75
21,17,2.0,1.6666666666666667
21,18,4.0,3.0
21,19,2.0,1.6666666666666667
21,20,2.0,1.5
21,22,2.0,1.4
21,23,2.0,1.5
22,1,0.0,1.0
22,2,0.0,1.0
22,3,2.0,1.5
22,4,0.0,1.0
22,5,1.0,1.2
22,6,0.0,1.0
22,7,0.0,1.0
22,8,2.0,1.4
22,9,2.0,1.5
22,10,4.0,2.3333333333333335
22,11,3.0,1.75
22,12,0.0,1.0
22,13,0.0,1.0
22,14,2.0,1.4
22,15,0.0,1.0
22,16,1.0,1.25
22,17,2.0,1.6666666666666667
22,18,0.0,1.0
22,19,0.0,1.0
22,20,0.0,1.0
22,21,2.0,1.4
22,23,2.0,1.5
23,1,0.0,1.0
23,2,2.0,2.0
23,3,1.0,1.25
23,4,2.0,1.6666666666666667
23,5,2.0,1.4
23,6,0.0,1.0
23,7,0.0,1.0
23,8,2.0,1.3333333333333333
23,9,2.0,1.4
23,10,3.0,2.0
23,11,2.0,1.5
23,12,2.0,1.6666666666666667
23,13,2.0,1.6666666666666667
23,14,2.0,1.5
23,15,4.0,2.0
23,16,2.0,1.5
23,17,0.0,1.0
23,18,2.0,1.6666666666666667
23,19,0.0,1.0
23,20,0.0,1.0
23,21,2.0,1.5
23,22,2.0,1.5
