src,dst,add_st,mul_st
6,20,4.0,2.0
6,21,0.0,1.0
6,22,2.0,1.4
6,23,6.0,2.5
7,1,2.0,2.0
7,2,4.0,3.0
7,3,0.0,1.0
7,4,4.0,2.3333333333333335
7,5,2.0,1.5
7,6,0.0,1.0
7,8,2.0,1.4
7,9,2.0,1.5
7,10,1.0,1.3333333333333333
7,11,0.0,1.0
7,12,2.0,1.6666666666666667
7,13,4.0,2.3333333333333335
7,14,4.0,2.0
7,15,4.0,2.0
7,16,2.0,1.6666666666666667
7,17,6.0,4.0
7,18,0.0,1.0
7,19,6.0,4.0
7,20,4.0,2.3333333333333335
7,21,0.0,1.0
7,22,2.0,1.5
7,23,6.0,3.0
8,1,2.0,1.5
8,2,0.0,1.0
8,3,0.0,1.0
8,4,0.0,1.0
8,5,2.0,2.0
8,6,2.0,1.3333333333333333
8,7,2.0,1.4
8,9,0.0,1.0
8,10,0.0,1.0
8,11,1.0,1.2
8,12,1.0,1.2
8,13,0.0,1.0
8,14,1.0,1.1666666666666667
8,15,0.0,1.0
8,16,0.0,1.0
8,17,2.0,1.4
8,18,0.0,1.0
8,19,1.0,1.1666666666666667
8,20,4.0,2.0
8,21,0.0,1.0
8,22,2.0,1.4
8,23,2.0,1.3333333333333333
9,1,2.0,1.6666666666666667
9,2,0.0,1.0
9,3,0.0,1.0
9,4,0.0,1.0
9,5,0.0,1.0
9,6,2.0,1.4
9,7,2.0,1.5
9,8,0.0,1.0
9,10,0.0,1.0
9,11,1.0,1.25
9,12,1.0,1.25
9,13,0.0,1.0
9,14,1.0,1.2
9,15,0.0,1.0
9,16,0.0,1.0
9,17,2.0,1.5
9,18,0.0,1.0
9,19,1.0,1.2
9,20,4.0,2.3333333333333335
9,21,0.0,1.0
9,22,2.0,1.5
9,23,2.0,1.4
10,1,0.0,1.0
10,2,0.0,1.0
10,3,0.0,1.0
10,4,1.0,1.3333333333333333
10,5,0.0,1.0
10,6,1.0,1.25
10,7,1.0,1.3333333333333333
10,8,0.0,1.0
10,9,0.0,1.0
10,11,1.0,1.5
10,12,0.0,1.0
10,13,1.0,1.3333333333333333
10,14,2.0,1.6666666666666667
10,15,1.0,1.25
10,16,0.0,1.0
10,17,3.0,2.5
10,18,0.0,1.0
10,19,1.0,1.25
10,20,1.0,1.3333333333333333
10,21,0.0,1.0
10,22,0.0,1.0
10,23,3.0,2.0
11,1,0.0,1.0
11,2,1.0,1.25
11,3,0.0,1.0
11,4,2.0,1.5
11,5,1.0,1.25
11,6,0.0,1.0
11,7,0.0,1.0
11,8,1.0,1.2
11,9,1.0,1.25
11,10,1.0,1.5
11,12,1.0,1.3333333333333333
11,13,2.0,1.5
11,14,4.0,2.3333333333333335
11,15,2.0,1.4
11,16,1.0,1.3333333333333333
11,17,4.0,2.3333333333333335
11,18,0.0,1.0
11,19,2.0,1.4
11,20,2.0,1.5
11,21,0.0,1.0
11,22,1.0,1.25
11,23,4.0,2.0
12,1,0.0,1.0
12,2,0.0,1.0
12,3,0.0,1.0
12,4,0.0,1.0
12,5,1.0,1.25
12,6,2.0,1.5
12,7,2.0,1.6666666666666667
12,8,1.0,1.2
12,9,1.0,1.25
12,10,0.0,1.0
12,11,1.0,1.3333333333333333
12,13,0.0,1.0
12,14,0.0,1.0
12,15,0.0,1.0
12,16,1.0,1.3333333333333333
12,17,1.0,1.3333333333333333
12,18,0.0,1.0
12,19,0.0,1.0
12,20,0.0,1.0
12,21,0.0,1.0
12,22,0.0,1.0
12,23,2.0,1.6666666666666667
13,1,2.0,1.5
13,2,0.0,1.0
13,3,2.0,1.6666666666666667
13,4,0.0,1.0
13,5,0.0,1.0
13,6,5.0,2.6666666666666665
13,7,4.0,2.3333333333333335
13,8,0.0,1.0
13,9,0.0,1.0
13,10,1.0,1.3333333333333333
13,11,2.0,1.5
13,12,0.0,1.0
13,14,0.0,1.0
13,15,2.0,1.5
13,16,0.0,1.0
13,17,0.0,1.0
13,18,0.0,1.0
13,19,0.0,1.0
13,20,2.0,1.6666666666666667
13,21,2.0,1.5
13,22,0.0,1.0
13,23,0.0,1.0
14,1,4.0,2.3333333333333335
14,2,0.0,1.0
14,3,4.0,3.0
14,4,0.0,1.0
14,5,1.0,1.2
14,6,5.0,2.25
14,7,4.0,2.0
14,8,1.0,1.1666666666666667
14,9,1.0,1.2
14,10,2.0,1.6666666666666667
14,11,4.0,2.3333333333333335
14,12,0.0,1.0
14,13,0.0,1.0
14,15,2.0,1.4
14,16,1.0,1.25
14,17,0.0,1.0
14,18,0.0,1.0
14,19,0.0,1.0
14,20,2.0,1.5
14,21,4.0,2.3333333333333335
14,22,0.0,1.0
14,23,0.0,1.0
15,1,3.0,1.75
15,2,0.0,1.0
15,3,1.0,1.2
15,4,2.0,1.5
15,5,4.0,2.0
15,6,4.0,1.8
15,7,4.0,2.0
15,8,0.0,1.0
15,9,0.0,1.0
15,10,1.0,1.25
15,11,2.0,1.4
15,12,0.0,1.0
15,13,2.0,1.5
15,14,2.0,1.4
15,16,4.0,2.3333333333333335
15,17,4.0,2.3333333333333335
15,18,0.0,1.0
15,19,2.0,1.4
15,20,0.0,1.0
15,21,2.0,1.4
15,22,0.0,1.0
15,23,4.0,2.0
16,1,2.0,2.0
16,2,0.0,1.0
16,3,0.0,1.0
16,4,0.0,1.0
16,5,0.0,1.0
16,6,2.0,1.5
16,7,2.0,1.6666666666666667
16,8,0.0,1.0
16,9,0.0,1.0
16,10,0.0,1.0
16,11,1.0,1.3333333333333333
16,12,1.0,1.3333333333333333
16,13,0.0,1.0
16,14,1.0,1.25
16,15,4.0,2.3333333333333335
16,17,2.0,1.6666666666666667
16,18,0.0,1.0
16,19,1.0,1.25
16,20,2.0,1.5
16,21,0.0,1.0
16,22,1.0,1.25
16,23,2.0,1.5
17,1,4.0,2.3333333333333335
17,2,0.0,1.0
17,3,3.0,2.0
17,4,0.0,1.0
17,5,2.0,1.5
17,6,6.0,3.0
17,7,6.0,4.0
17,8,2.0,1.4
17,9,2.0,1.5
17,10,3.0,2.5
17,11,4.0,2.3333333333333335
17,12,1.0,1.3333333333333333
17,13,0.0,1.0
17,14,0.0,1.0
17,15,4.0,2.3333333333333335
17,16,2.0,1.6666666666666667
17,18,0.0,1.0
17,19,0.0,1.0
17,20,4.0,3.0
17,21,4.0,2.3333333333333335
17,22,2.0,1.6666666666666667
17,23,0.0,1.0
18,1,0.0,1.0
18,2,0.0,1.0
18,3,0.0,1.0
18,4,0.0,1.0
18,5,0.0,1.0
18,6,0.0,1.0
18,7,0.0,1.0
18,8,0.0,1.0
18,9,0.0,1.0
18,10,0.0,1.0
18,11,0.0,1.0
18,12,0.0,1.0
18,13,0.0,1.0
18,14,0.0,1.0
18,15,0.0,1.0
18,16,0.0,1.0
18,17,0.0,1.0
18,19,0.0,1.0
18,20,0.0,1.0
18,21,0.0,1.0
18,22,0.0,1.0
18,23,2.0,1.6666666666666667
19,1,4.0,2.3333333333333335
19,2,0.0,1.0
19,3,2.0,1.5
19,4,0.0,1.0
19,5,1.0,1.2
19,6,7.0,4.5
19,7,6.0,4.0
19,8,1.0,1.1666666666666667
19,9,1.0,1.2
19,10,1.0,1.25
19,11,2.0,1.4
19,12,0.0,1.0
19,13,0.0,1.0
19,14,0.0,1.0
19,15,2.0,1.4
19,16,1.0,1.25
19,17,0.0,1.0
19,18,0.0,1.0
19,20,2.0,1.5
19,21,4.0,2.3333333333333335
19,22,0.0,1.0
19,23,0.0,1.0
20,1,2.0,1.5
20,2,0.0,1.0
20,3,1.0,1.25
20,4,0.0,1.0
20,5,2.0,1.4
20,6,4.0,2.0
20,7,4.0,2.3333333333333335
20,8,4.0,2.0
20,9,4.0,2.3333333333333335
20,10,1.0,1.3333333333333333
20,11,2.0,1.5
20,12,0.0,1.0
20,13,2.0,1.6666666666666667
20,14,2.0,1.5
20,15,0.0,1.0
20,16,2.0,1.5
20,17,4.0,3.0
20,18,0.0,1.0
20,19,2.0,1.5
20,21,2.0,1.5
20,22,0.0,1.0
20,23,4.0,2.3333333333333335
21,1,0.0,1.0
21,2,2.0,1.6666666666666667
21,3,0.0,1.0
21,4,2.0,1.5
21,5,0.0,1.0
21,6,0.0,1.0
21,7,0.0,1.0
21,8,0.0,1.0
21,9,0.0,1.0
21,10,0.0,1.0
21,11,0.0,1.0
21,12,0.0,1.0
21,13,2.0,1.5
21,14,4.0,2.3333333333333335
21,15,2.0,1.4
21,16,0.0,1.0
21,17,4.0,2.3333333333333335
21,18,0.0,1.0
21,19,4.0,2.3333333333333335
21,20,2.0,1.5
21,22,0.0,1.0
21,23,4.0,2.0
22,1,0.0,1.0
22,2,0.0,1.0
22,3,0.0,1.0
22,4,0.0,1.0
22,5,1.0,1.2
22,6,2.0,1.4
22,7,2.0,1.5
22,8,2.0,1.4
22,9,2.0,1.5
22,10,0.0,1.0
22,11,1.0,1.25
22,12,0.0,1.0
22,13,0.0,1.0
22,14,0.0,1.0
22,15,0.0,1.0
22,16,1.0,1.25
22,17,2.0,1.6666666666666667
22,18,0.0,1.0
22,19,0.0,1.0
22,20,0.0,1.0
22,21,0.0,1.0
22,23,2.0,1.5
23,1,4.0,2.0
23,2,2.0,2.0
23,3,3.0,1.75
23,4,2.0,1.6666666666666667
23,5,2.0,1.4
23,6,6.0,2.5
23,7,6.0,3.0
23,8,2.0,1.3333333333333333
23,9,2.0,1.4
23,10,3.0,2.0
23,11,4.0,2.0
23,12,2.0,1.6666666666666667
23,13,0.0,1.0
23,14,0.0,1.0
23,15,4.0,2.0
23,16,2.0,1.5
23,17,0.0,1.0
23,18,2.0,1.6666666666666667
23,19,0.0,1.0
23,20,4.0,2.3333333333333335
23,21,4.0,2.0
23,22,2.0,1.5
