src,dst,add_st,mul_st
8,15,4.0,2.3333333333333335
8,16,0.0,1.0
8,17,0.0,1.0
8,18,2.0,1.3333333333333333
8,19,1.0,1.1666666666666667
8,20,2.0,1.5
8,21,3.0,1.5
8,22,2.0,1.4
8,23,0.0,1.0
9,1,5.0,2.6666666666666665
9,2,4.0,2.0
9,3,5.0,2.25
9,4,2.0,1.6666666666666667
9,5,0.0,1.0
9,6,3.0,1.6
9,7,3.0,1.75
9,8,0.0,1.0
9,10,2.0,1.6666666666666667
9,11,6.0,2.5
9,12,2.0,1.5
9,13,2.0,1.4
9,14,3.0,1.6
9,15,6.0,4.0
9,16,2.0,2.0
9,17,2.0,1.5
9,18,4.0,1.8
9,19,3.0,1.6
9,20,4.0,2.3333333333333335
9,21,5.0,2.0
9,22,4.0,2.0
9,23,2.0,1.4
10,1,1.0,1.3333333333333333
10,2,1.0,1.3333333333333333
10,3,3.0,2.5
10,4,0.0,1.0
10,5,0.0,1.0
10,6,0.0,1.0
10,7,0.0,1.0
10,8,0.0,1.0
10,9,2.0,1.6666666666666667
10,11,4.0,3.0
10,12,0.0,1.0
10,13,0.0,1.0
10,14,1.0,1.3333333333333333
10,15,0.0,1.0
10,16,0.0,1.0
10,17,0.0,1.0
10,18,1.0,1.25
10,19,0.0,1.0
10,20,0.0,1.0
10,21,3.0,2.0
10,22,1.0,1.3333333333333333
10,23,0.0,1.0
11,1,4.0,2.3333333333333335
11,2,1.0,1.25
11,3,0.0,1.0
11,4,4.0,2.0
11,5,4.0,2.0
11,6,2.0,1.4
11,7,2.0,1.5
11,8,4.0,1.8
11,9,6.0,2.5
11,10,4.0,3.0
11,12,3.0,2.0
11,13,0.0,1.0
11,14,0.0,1.0
11,15,2.0,1.4
11,16,4.0,2.3333333333333335
11,17,2.0,1.6666666666666667
11,18,0.0,1.0
11,19,0.0,1.0
11,20,2.0,1.5
11,21,0.0,1.0
11,22,3.0,1.75
11,23,2.0,1.5
12,1,1.0,1.25
12,2,0.0,1.0
12,3,2.0,1.6666666666666667
12,4,1.0,1.3333333333333333
12,5,0.0,1.0
12,6,1.0,1.25
12,7,1.0,1.3333333333333333
12,8,0.0,1.0
12,9,2.0,1.5
12,10,0.0,1.0
12,11,3.0,2.0
12,13,0.0,1.0
12,14,0.0,1.0
12,15,0.0,1.0
12,16,0.0,1.0
12,17,0.0,1.0
12,18,0.0,1.0
12,19,0.0,1.0
12,20,0.0,1.0
12,21,0.0,1.0
12,22,0.0,1.0
12,23,1.0,1.3333333333333333
13,1,0.0,1.0
13,2,0.0,1.0
13,3,0.0,1.0
13,4,2.0,1.6666666666666667
13,5,0.0,1.0
13,6,1.0,1.3333333333333333
13,7,0.0,1.0
13,8,0.0,1.0
13,9,2.0,1.4
13,10,0.0,1.0
13,11,0.0,1.0
13,12,0.0,1.0
13,14,0.0,1.0
13,15,0.0,1.0
13,16,0.0,1.0
13,17,0.0,1.0
13,18,0.0,1.0
13,19,0.0,1.0
13,20,0.0,1.0
13,21,0.0,1.0
13,22,0.0,1.0
13,23,0.0,1.0
14,1,2.0,1.6666666666666667
14,2,0.0,1.0
14,3,0.0,1.0
14,4,2.0,1.5
14,5,1.0,1.2
14,6,1.0,1.25
14,7,0.0,1.0
14,8,1.0,1.1666666666666667
14,9,3.0,1.6
14,10,1.0,1.3333333333333333
14,11,0.0,1.0
14,12,0.0,1.0
14,13,0.0,1.0
14,15,0.0,1.0
14,16,1.0,1.25
14,17,0.0,1.0
14,18,0.0,1.0
14,19,0.0,1.0
14,20,0.0,1.0
14,21,0.0,1.0
14,22,0.0,1.0
14,23,0.0,1.0
15,1,1.0,1.25
15,2,0.0,1.0
15,3,1.0,1.2
15,4,2.0,1.5
15,5,2.0,1.5
15,6,0.0,1.0
15,7,0.0,1.0
15,8,4.0,2.3333333333333335
15,9,6.0,4.0
15,10,0.0,1.0
15,11,2.0,1.4
15,12,0.0,1.0
15,13,0.0,1.0
15,14,0.0,1.0
15,16,2.0,1.6666666666666667
15,17,0.0,1.0
15,18,0.0,1.0
15,19,0.0,1.0
15,20,0.0,1.0
15,21,2.0,1.4
15,22,0.0,1.0
15,23,0.0,1.0
16,1,3.0,2.5
16,2,2.0,1.6666666666666667
16,3,3.0,2.0
16,4,0.0,1.0
16,5,0.0,1.0
16,6,1.0,1.25
16,7,1.0,1.3333333333333333
16,8,0.0,1.0
16,9,2.0,2.0
16,10,0.0,1.0
16,11,4.0,2.3333333333333335
16,12,0.0,1.0
16,13,0.0,1.0
16,14,1.0,1.25
16,15,2.0,1.6666666666666667
16,17,0.0,1.0
16,18,2.0,1.5
16,19,1.0,1.25
16,20,0.0,1.0
16,21,3.0,1.75
16,22,1.0,1.25
16,23,0.0,1.0
17,1,0.0,1.0
17,2,0.0,1.0
17,3,1.0,1.3333333333333333
17,4,0.0,1.0
17,5,0.0,1.0
17,6,0.0,1.0
17,7,0.0,1.0
17,8,0.0,1.0
17,9,2.0,1.5
17,10,0.0,1.0
17,11,2.0,1.6666666666666667
17,12,0.0,1.0
17,13,0.0,1.0
17,14,0.0,1.0
17,15,0.0,1.0
17,16,0.0,1.0
17,18,0.0,1.0
17,19,0.0,1.0
17,20,0.0,1.0
17,21,2.0,1.6666666666666667
17,22,0.0,1.0
17,23,0.0,1.0
18,1,2.0,1.5
18,2,0.0,1.0
18,3,0.0,1.0
18,4,4.0,2.3333333333333335
18,5,2.0,1.4
18,6,2.0,1.5
18,7,2.0,1.6666666666666667
18,8,2.0,1.3333333333333333
18,9,4.0,1.8
18,10,1.0,1.25
18,11,0.0,1.0
18,12,0.0,1.0
18,13,0.0,1.0
18,14,0.0,1.0
18,15,0.0,1.0
18,16,2.0,1.5
18,17,0.0,1.0
18,19,0.0,1.0
18,20,0.0,1.0
18,21,0.0,1.0
18,22,2.0,1.5
18,23,2.0,1.6666666666666667
19,1,2.0,1.6666666666666667
19,2,0.0,1.0
19,3,0.0,1.0
19,4,2.0,1.5
19,5,1.0,1.2
19,6,3.0,2.5
19,7,2.0,2.0
19,8,1.0,1.1666666666666667
19,9,3.0,1.6
19,10,0.0,1.0
19,11,0.0,1.0
19,12,0.0,1.0
19,13,0.0,1.0
19,14,0.0,1.0
19,15,0.0,1.0
19,16,1.0,1.25
19,17,0.0,1.0
19,18,0.0,1.0
19,20,0.0,1.0
19,21,2.0,1.6666666666666667
19,22,0.0,1.0
19,23,0.0,1.0
20,1,0.0,1.0
20,2,0.0,1.0
20,3,1.0,1.25
20,4,0.0,1.0
20,5,0.0,1.0
20,6,0.0,1.0
20,7,0.0,1.0
20,8,2.0,1.5
20,9,4.0,2.3333333333333335
20,10,0.0,1.0
20,11,2.0,1.5
20,12,0.0,1.0
20,13,0.0,1.0
20,14,0.0,1.0
20,15,0.0,1.0
20,16,0.0,1.0
20,17,0.0,1.0
20,18,0.0,1.0
20,19,0.0,1.0
20,21,2.0,1.5
20,22,0.0,1.0
20,23,0.0,1.0
21,1,4.0,2.3333333333333335
21,2,0.0,1.0
21,3,0.0,1.0
21,4,4.0,2.0
21,5,3.0,1.6
21,6,4.0,2.3333333333333335
21,7,4.0,3.0
21,8,3.0,1.5
21,9,5.0,2.0
21,10,3.0,2.0
21,11,0.0,1.0
21,12,0.0,1.0
21,13,0.0,1.0
21,14,0.0,1.0
21,15,2.0,1.4
21,16,3.0,1.75
21,17,2.0,1.6666666666666667
21,18,0.0,1.0
21,19,2.0,1.6666666666666667
21,20,2.0,1.5
21,22,2.0,1.4
21,23,2.0,1.5
22,1,0.0,1.0
22,2,2.0,1.6666666666666667
22,3,2.0,1.5
22,4,2.0,1.5
22,5,1.0,1.2
22,6,0.0,1.0
22,7,0.0,1.0
22,8,2.0,1.4
22,9,4.0,2.0
22,10,1.0,1.3333333333333333
22,11,3.0,1.75
22,12,0.0,1.0
22,13,0.0,1.0
22,14,0.0,1.0
22,15,0.0,1.0
22,16,1.0,1.25
22,17,0.0,1.0
22,18,2.0,1.5
22,19,0.0,1.0
22,20,0.0,1.0
22,21,2.0,1.4
22,23,0.0,1.0
23,1,0.0,1.0
23,2,2.0,2.0
23,3,1.0,1.25
23,4,2.0,1.6666666666666667
23,5,0.0,1.0
23,6,0.0,1.0
23,7,0.0,1.0
23,8,0.0,1.0
23,9,2.0,1.4
23,10,0.0,1.0
23,11,2.0,1.5
23,12,1.0,1.3333333333333333
23,13,0.0,1.0
23,14,0.0,1.0
23,15,0.0,1.0
23,16,0.0,1.0
23,17,0.0,1.0
23,18,2.0,1.6666666666666667
23,19,0.0,1.0
23,20,0.0,1.0
23,21,2.0,1.5
23,22,0.0,1.0
