src,dst,add_st,mul_st
6,18,3.0,1.75
6,19,0.0,1.0
6,20,5.0,2.25
6,21,3.0,2.0
6,22,5.0,2.0
6,23,1.0,1.25
7,1,4.0,3.0
7,2,4.0,3.0
7,3,2.0,1.6666666666666667
7,4,4.0,2.3333333333333335
7,5,3.0,1.75
7,6,1.0,1.5
7,8,3.0,1.6
7,9,3.0,1.75
7,10,2.0,1.6666666666666667
7,11,2.0,1.5
7,12,3.0,2.0
7,13,0.0,1.0
7,14,0.0,1.0
7,15,4.0,2.0
7,16,3.0,2.0
7,17,2.0,2.0
7,18,4.0,2.3333333333333335
7,19,0.0,1.0
7,20,6.0,3.0
7,21,4.0,3.0
7,22,6.0,2.5
7,23,2.0,1.6666666666666667
8,1,2.0,1.5
8,2,1.0,1.2
8,3,0.0,1.0
8,4,0.0,1.0
8,5,2.0,2.0
8,6,2.0,1.3333333333333333
8,7,3.0,1.6
8,9,0.0,1.0
8,10,0.0,1.0
8,11,1.0,1.2
8,12,0.0,1.0
8,13,0.0,1.0
8,14,0.0,1.0
8,15,0.0,1.0
8,16,0.0,1.0
8,17,0.0,1.0
8,18,1.0,1.1666666666666667
8,19,1.0,1.1666666666666667
8,20,0.0,1.0
8,21,0.0,1.0
8,22,0.0,1.0
8,23,0.0,1.0
9,1,2.0,1.6666666666666667
9,2,1.0,1.25
9,3,0.0,1.0
9,4,0.0,1.0
9,5,0.0,1.0
9,6,2.0,1.4
9,7,3.0,1.75
9,8,0.0,1.0
9,10,0.0,1.0
9,11,1.0,1.25
9,12,0.0,1.0
9,13,0.0,1.0
9,14,0.0,1.0
9,15,0.0,1.0
9,16,0.0,1.0
9,17,0.0,1.0
9,18,1.0,1.2
9,19,1.0,1.2
9,20,0.0,1.0
9,21,0.0,1.0
9,22,0.0,1.0
9,23,0.0,1.0
10,1,0.0,1.0
10,2,0.0,1.0
10,3,0.0,1.0
10,4,0.0,1.0
10,5,0.0,1.0
10,6,1.0,1.25
10,7,2.0,1.6666666666666667
10,8,0.0,1.0
10,9,0.0,1.0
10,11,1.0,1.5
10,12,0.0,1.0
10,13,0.0,1.0
10,14,0.0,1.0
10,15,0.0,1.0
10,16,0.0,1.0
10,17,0.0,1.0
10,18,0.0,1.0
10,19,0.0,1.0
10,20,2.0,1.6666666666666667
10,21,0.0,1.0
10,22,3.0,2.0
10,23,0.0,1.0
11,1,0.0,1.0
11,2,1.0,1.25
11,3,0.0,1.0
11,4,1.0,1.25
11,5,1.0,1.25
11,6,1.0,1.2
11,7,2.0,1.5
11,8,1.0,1.2
11,9,1.0,1.25
11,10,1.0,1.5
11,12,1.0,1.3333333333333333
11,13,0.0,1.0
11,14,0.0,1.0
11,15,1.0,1.2
11,16,1.0,1.3333333333333333
11,17,1.0,1.3333333333333333
11,18,2.0,1.5
11,19,0.0,1.0
11,20,3.0,1.75
11,21,0.0,1.0
11,22,4.0,2.0
11,23,1.0,1.25
12,1,0.0,1.0
12,2,0.0,1.0
12,3,0.0,1.0
12,4,1.0,1.3333333333333333
12,5,0.0,1.0
12,6,2.0,1.5
12,7,3.0,2.0
12,8,0.0,1.0
12,9,0.0,1.0
12,10,0.0,1.0
12,11,1.0,1.3333333333333333
12,13,1.0,1.3333333333333333
12,14,0.0,1.0
12,15,1.0,1.25
12,16,0.0,1.0
12,17,0.0,1.0
12,18,0.0,1.0
12,19,1.0,1.25
12,20,3.0,2.0
12,21,0.0,1.0
12,22,5.0,3.5
12,23,0.0,1.0
13,1,0.0,1.0
13,2,2.0,2.0
13,3,0.0,1.0
13,4,2.0,1.6666666666666667
13,5,0.0,1.0
13,6,0.0,1.0
13,7,0.0,1.0
13,8,0.0,1.0
13,9,0.0,1.0
13,10,0.0,1.0
13,11,0.0,1.0
13,12,1.0,1.3333333333333333
13,14,0.0,1.0
13,15,2.0,1.5
13,16,0.0,1.0
13,17,0.0,1.0
13,18,2.0,1.6666666666666667
13,19,0.0,1.0
13,20,4.0,2.3333333333333335
13,21,0.0,1.0
13,22,4.0,2.0
13,23,0.0,1.0
14,1,0.0,1.0
14,2,2.0,1.6666666666666667
14,3,0.0,1.0
14,4,1.0,1.25
14,5,0.0,1.0
14,6,0.0,1.0
14,7,0.0,1.0
14,8,0.0,1.0
14,9,0.0,1.0
14,10,0.0,1.0
14,11,0.0,1.0
14,12,0.0,1.0
14,13,0.0,1.0
14,15,1.0,1.2
14,16,0.0,1.0
14,17,0.0,1.0
14,18,2.0,1.5
14,19,0.0,1.0
14,20,3.0,1.75
14,21,0.0,1.0
14,22,3.0,1.6
14,23,0.0,1.0
15,1,2.0,1.5
15,2,1.0,1.2
15,3,0.0,1.0
15,4,0.0,1.0
15,5,0.0,1.0
15,6,3.0,1.6
15,7,4.0,2.0
15,8,0.0,1.0
15,9,0.0,1.0
15,10,0.0,1.0
15,11,1.0,1.2
15,12,1.0,1.25
15,13,2.0,1.5
15,14,1.0,1.2
15,16,0.0,1.0
15,17,2.0,1.6666666666666667
15,18,1.0,1.1666666666666667
15,19,2.0,1.4
15,20,0.0,1.0
15,21,1.0,1.2
15,22,0.0,1.0
15,23,2.0,1.5
16,1,2.0,2.0
16,2,1.0,1.3333333333333333
16,3,0.0,1.0
16,4,0.0,1.0
16,5,0.0,1.0
16,6,2.0,1.5
16,7,3.0,2.0
16,8,0.0,1.0
16,9,0.0,1.0
16,10,0.0,1.0
16,11,1.0,1.3333333333333333
16,12,0.0,1.0
16,13,0.0,1.0
16,14,0.0,1.0
16,15,0.0,1.0
16,17,0.0,1.0
16,18,1.0,1.25
16,19,1.0,1.25
16,20,0.0,1.0
16,21,0.0,1.0
16,22,1.0,1.25
16,23,0.0,1.0
17,1,1.0,1.3333333333333333
17,2,0.0,1.0
17,3,0.0,1.0
17,4,0.0,1.0
17,5,0.0,1.0
17,6,1.0,1.3333333333333333
17,7,2.0,2.0
17,8,0.0,1.0
17,9,0.0,1.0
17,10,0.0,1.0
17,11,1.0,1.3333333333333333
17,12,0.0,1.0
17,13,0.0,1.0
17,14,0.0,1.0
17,15,2.0,1.6666666666666667
17,16,0.0,1.0
17,18,0.0,1.0
17,19,0.0,1.0
17,20,4.0,3.0
17,21,1.0,1.3333333333333333
17,22,4.0,2.3333333333333335
17,23,0.0,1.0
18,1,2.0,1.5
18,2,0.0,1.0
18,3,2.0,1.6666666666666667
18,4,3.0,2.0
18,5,1.0,1.2
18,6,3.0,1.75
18,7,4.0,2.3333333333333335
18,8,1.0,1.1666666666666667
18,9,1.0,1.2
18,10,0.0,1.0
18,11,2.0,1.5
18,12,0.0,1.0
18,13,2.0,1.6666666666666667
18,14,2.0,1.5
18,15,1.0,1.1666666666666667
18,16,1.0,1.25
18,17,0.0,1.0
18,19,2.0,1.5
18,20,3.0,1.6
18,21,4.0,3.0
18,22,5.0,2.25
18,23,0.0,1.0
19,1,2.0,1.6666666666666667
19,2,2.0,1.6666666666666667
19,3,0.0,1.0
19,4,2.0,1.5
19,5,1.0,1.2
19,6,0.0,1.0
19,7,0.0,1.0
19,8,1.0,1.1666666666666667
19,9,1.0,1.2
19,10,0.0,1.0
19,11,0.0,1.0
19,12,1.0,1.25
19,13,0.0,1.0
19,14,0.0,1.0
19,15,2.0,1.4
19,16,1.0,1.25
19,17,0.0,1.0
19,18,2.0,1.5
19,20,4.0,2.0
19,21,2.0,1.6666666666666667
19,22,4.0,1.8
19,23,0.0,1.0
20,1,3.0,1.75
20,2,3.0,1.75
20,3,2.0,1.5
20,4,0.0,1.0
20,5,0.0,1.0
20,6,5.0,2.25
20,7,6.0,3.0
20,8,0.0,1.0
20,9,0.0,1.0
20,10,2.0,1.6666666666666667
20,11,3.0,1.75
20,12,3.0,2.0
20,13,4.0,2.3333333333333335
20,14,3.0,1.75
20,15,0.0,1.0
20,16,0.0,1.0
20,17,4.0,3.0
20,18,3.0,1.6
20,19,4.0,2.0
20,21,3.0,1.75
20,22,0.0,1.0
20,23,4.0,2.3333333333333335
21,1,0.0,1.0
21,2,2.0,1.6666666666666667
21,3,0.0,1.0
21,4,1.0,1.25
21,5,0.0,1.0
21,6,3.0,2.0
21,7,4.0,3.0
21,8,0.0,1.0
21,9,0.0,1.0
21,10,0.0,1.0
21,11,0.0,1.0
21,12,0.0,1.0
21,13,0.0,1.0
21,14,0.0,1.0
21,15,1.0,1.2
21,16,0.0,1.0
21,17,1.0,1.3333333333333333
21,18,4.0,3.0
21,19,2.0,1.6666666666666667
21,20,3.0,1.75
21,22,3.0,1.6
21,23,1.0,1.25
22,1,3.0,1.6
22,2,5.0,2.6666666666666665
22,3,3.0,1.75
22,4,2.0,1.5
22,5,1.0,1.2
22,6,5.0,2.0
22,7,6.0,2.5
22,8,0.0,1.0
22,9,0.0,1.0
22,10,3.0,2.0
22,11,4.0,2.0
22,12,5.0,3.5
22,13,4.0,2.0
22,14,3.0,1.6
22,15,0.0,1.0
22,16,1.0,1.25
22,17,4.0,2.3333333333333335
22,18,5.0,2.25
22,19,4.0,1.8
22,20,0.0,1.0
22,21,3.0,1.6
22,23,4.0,2.0
23,1,1.0,1.25
23,2,0.0,1.0
23,3,0.0,1.0
23,4,2.0,1.6666666666666667
23,5,0.0,1.0
23,6,1.0,1.25
23,7,2.0,1.6666666666666667
23,8,0.0,1.0
23,9,0.0,1.0
23,10,0.0,1.0
23,11,1.0,1.25
23,12,0.0,1.0
23,13,0.0,1.0
23,14,0.0,1.0
23,15,2.0,1.5
23,16,0.0,1.0
23,17,0.0,1.0
23,18,0.0,1.0
23,19,0.0,1.0
23,20,4.0,2.3333333333333335
23,21,1.0,1.25
23,22,4.0,2.0
