src,dst,add_st,mul_st
6,18,1.0,1.25
6,19,0.0,1.0
6,20,1.0,1.25
6,21,3.0,2.0
6,22,1.0,1.2
6,23,1.0,1.25
7,1,0.0,1.0
7,2,0.0,1.0
7,3,2.0,1.6666666666666667
7,4,0.0,1.0
7,5,3.0,1.75
7,6,1.0,1.5
7,8,3.0,1.6
7,9,1.0,1.25
7,10,3.0,2.0
7,11,3.0,1.75
7,12,2.0,1.6666666666666667
7,13,0.0,1.0
7,14,0.0,1.0
7,15,0.0,1.0
7,16,3.0,2.0
7,17,0.0,1.0
7,18,0.0,1.0
7,19,0.0,1.0
7,20,0.0,1.0
7,21,2.0,2.0
7,22,0.0,1.0
7,23,0.0,1.0
8,1,7.0,2.75
8,2,4.0,1.8
8,3,5.0,2.0
8,4,0.0,1.0
8,5,0.0,1.0
8,6,4.0,1.6666666666666667
8,7,3.0,1.6
8,9,2.0,2.0
8,10,7.0,2.75
8,11,7.0,2.4
8,12,3.0,1.6
8,13,2.0,1.3333333333333333
8,14,3.0,1.5
8,15,2.0,1.6666666666666667
8,16,0.0,1.0
8,17,2.0,1.4
8,18,4.0,1.6666666666666667
8,19,3.0,1.5
8,20,2.0,1.5
8,21,5.0,1.8333333333333333
8,22,2.0,1.4
8,23,2.0,1.3333333333333333
9,1,5.0,2.6666666666666665
9,2,2.0,1.5
9,3,3.0,1.75
9,4,0.0,1.0
9,5,0.0,1.0
9,6,2.0,1.4
9,7,1.0,1.25
9,8,2.0,2.0
9,10,5.0,2.6666666666666665
9,11,5.0,2.25
9,12,1.0,1.25
9,13,0.0,1.0
9,14,1.0,1.2
9,15,0.0,1.0
9,16,0.0,1.0
9,17,0.0,1.0
9,18,2.0,1.4
9,19,1.0,1.2
9,20,0.0,1.0
9,21,3.0,1.6
9,22,0.0,1.0
9,23,0.0,1.0
10,1,0.0,1.0
10,2,2.0,1.6666666666666667
10,3,0.0,1.0
10,4,3.0,2.0
10,5,7.0,3.3333333333333335
10,6,2.0,1.5
10,7,3.0,2.0
10,8,7.0,2.75
10,9,5.0,2.6666666666666665
10,11,0.0,1.0
10,12,6.0,4.0
10,13,1.0,1.3333333333333333
10,14,0.0,1.0
10,15,3.0,1.75
10,16,7.0,4.5
10,17,3.0,2.5
10,18,2.0,1.5
10,19,1.0,1.25
10,20,3.0,2.0
10,21,4.0,2.3333333333333335
10,22,4.0,2.3333333333333335
10,23,3.0,2.0
11,1,1.0,1.3333333333333333
11,2,2.0,1.5
11,3,1.0,1.5
11,4,3.0,1.75
11,5,7.0,2.75
11,6,2.0,1.4
11,7,3.0,1.75
11,8,7.0,2.4
11,9,5.0,2.25
11,10,0.0,1.0
11,12,6.0,3.0
11,13,1.0,1.25
11,14,1.0,1.3333333333333333
11,15,3.0,1.6
11,16,7.0,3.3333333333333335
11,17,3.0,2.0
11,18,3.0,1.75
11,19,1.0,1.2
11,20,3.0,1.75
11,21,5.0,2.6666666666666665
11,22,4.0,2.0
11,23,3.0,1.75
12,1,4.0,2.0
12,2,4.0,3.0
12,3,4.0,2.3333333333333335
12,4,4.0,2.3333333333333335
12,5,3.0,1.75
12,6,3.0,1.75
12,7,2.0,1.6666666666666667
12,8,3.0,1.6
12,9,1.0,1.25
12,10,6.0,4.0
12,11,6.0,3.0
12,13,2.0,1.6666666666666667
12,14,2.0,1.5
12,15,0.0,1.0
12,16,3.0,2.0
12,17,1.0,1.3333333333333333
12,18,4.0,2.3333333333333335
12,19,2.0,1.5
12,20,0.0,1.0
12,21,4.0,2.0
12,22,0.0,1.0
12,23,2.0,1.6666666666666667
13,1,0.0,1.0
13,2,0.0,1.0
13,3,0.0,1.0
13,4,0.0,1.0
13,5,2.0,1.4
13,6,0.0,1.0
13,7,0.0,1.0
13,8,2.0,1.3333333333333333
13,9,0.0,1.0
13,10,1.0,1.3333333333333333
13,11,1.0,1.25
13,12,2.0,1.6666666666666667
13,14,0.0,1.0
13,15,0.0,1.0
13,16,2.0,1.5
13,17,0.0,1.0
13,18,0.0,1.0
13,19,0.0,1.0
13,20,0.0,1.0
13,21,0.0,1.0
13,22,0.0,1.0
13,23,0.0,1.0
14,1,0.0,1.0
14,2,0.0,1.0
14,3,0.0,1.0
14,4,0.0,1.0
14,5,3.0,1.6
14,6,0.0,1.0
14,7,0.0,1.0
14,8,3.0,1.5
14,9,1.0,1.2
14,10,0.0,1.0
14,11,1.0,1.3333333333333333
14,12,2.0,1.5
14,13,0.0,1.0
14,15,0.0,1.0
14,16,3.0,1.75
14,17,0.0,1.0
14,18,0.0,1.0
14,19,0.0,1.0
14,20,0.0,1.0
14,21,2.0,1.6666666666666667
14,22,0.0,1.0
14,23,0.0,1.0
15,1,3.0,1.75
15,2,0.0,1.0
15,3,1.0,1.2
15,4,0.0,1.0
15,5,0.0,1.0
15,6,1.0,1.2
15,7,0.0,1.0
15,8,2.0,1.6666666666666667
15,9,0.0,1.0
15,10,3.0,1.75
15,11,3.0,1.6
15,12,0.0,1.0
15,13,0.0,1.0
15,14,0.0,1.0
15,16,0.0,1.0
15,17,0.0,1.0
15,18,0.0,1.0
15,19,0.0,1.0
15,20,0.0,1.0
15,21,2.0,1.4
15,22,0.0,1.0
15,23,0.0,1.0
16,1,7.0,4.5
16,2,4.0,2.3333333333333335
16,3,5.0,2.6666666666666665
16,4,0.0,1.0
16,5,0.0,1.0
16,6,4.0,2.0
16,7,3.0,2.0
16,8,0.0,1.0
16,9,0.0,1.0
16,10,7.0,4.5
16,11,7.0,3.3333333333333335
16,12,3.0,2.0
16,13,2.0,1.5
16,14,3.0,1.75
16,15,0.0,1.0
16,17,2.0,1.6666666666666667
16,18,4.0,2.0
16,19,3.0,1.75
16,20,0.0,1.0
16,21,5.0,2.25
16,22,1.0,1.25
16,23,2.0,1.5
17,1,2.0,1.6666666666666667
17,2,0.0,1.0
17,3,1.0,1.3333333333333333
17,4,0.0,1.0
17,5,2.0,1.5
17,6,1.0,1.3333333333333333
17,7,0.0,1.0
17,8,2.0,1.4
17,9,0.0,1.0
17,10,3.0,2.5
17,11,3.0,2.0
17,12,1.0,1.3333333333333333
17,13,0.0,1.0
17,14,0.0,1.0
17,15,0.0,1.0
17,16,2.0,1.6666666666666667
17,18,0.0,1.0
17,19,0.0,1.0
17,20,0.0,1.0
17,21,2.0,1.6666666666666667
17,22,0.0,1.0
17,23,0.0,1.0
18,1,2.0,1.5
18,2,0.0,1.0
18,3,2.0,1.6666666666666667
18,4,0.0,1.0
18,5,4.0,1.8
18,6,1.0,1.25
18,7,0.0,1.0
18,8,4.0,1.6666666666666667
18,9,2.0,1.4
18,10,2.0,1.5
18,11,3.0,1.75
18,12,4.0,2.3333333333333335
18,13,0.0,1.0
18,14,0.0,1.0
18,15,0.0,1.0
18,16,4.0,2.0
18,17,0.0,1.0
18,19,0.0,1.0
18,20,0.0,1.0
18,21,0.0,1.0
18,22,2.0,1.5
18,23,0.0,1.0
19,1,2.0,1.6666666666666667
19,2,0.0,1.0
19,3,0.0,1.0
19,4,0.0,1.0
19,5,3.0,1.6
19,6,0.0,1.0
19,7,0.0,1.0
19,8,3.0,1.5
19,9,1.0,1.2
19,10,1.0,1.25
19,11,1.0,1.2
19,12,2.0,1.5
19,13,0.0,1.0
19,14,0.0,1.0
19,15,0.0,1.0
19,16,3.0,1.75
19,17,0.0,1.0
19,18,0.0,1.0
19,20,0.0,1.0
19,21,2.0,1.6666666666666667
19,22,0.0,1.0
19,23,0.0,1.0
20,1,2.0,1.5
20,2,0.0,1.0
20,3,1.0,1.25
20,4,0.0,1.0
20,5,0.0,1.0
20,6,1.0,1.25
20,7,0.0,1.0
20,8,2.0,1.5
20,9,0.0,1.0
20,10,3.0,2.0
20,11,3.0,1.75
20,12,0.0,1.0
20,13,0.0,1.0
20,14,0.0,1.0
20,15,0.0,1.0
20,16,0.0,1.0
20,17,0.0,1.0
20,18,0.0,1.0
20,19,0.0,1.0
20,21,2.0,1.5
20,22,0.0,1.0
20,23,0.0,1.0
21,1,4.0,2.3333333333333335
21,2,0.0,1.0
21,3,4.0,3.0
21,4,0.0,1.0
21,5,5.0,2.0
21,6,3.0,2.0
21,7,2.0,2.0
21,8,5.0,1.8333333333333333
21,9,3.0,1.6
21,10,4.0,2.3333333333333335
21,11,5.0,2.6666666666666665
21,12,4.0,2.0
21,13,0.0,1.0
21,14,2.0,1.6666666666666667
21,15,2.0,1.4
21,16,5.0,2.25
21,17,2.0,1.6666666666666667
21,18,0.0,1.0
21,19,2.0,1.6666666666666667
21,20,2.0,1.5
21,22,2.0,1.4
21,23,0.0,1.0
22,1,2.0,1.4
22,2,2.0,1.6666666666666667
22,3,2.0,1.5
22,4,2.0,1.5
22,5,1.0,1.2
22,6,1.0,1.2
22,7,0.0,1.0
22,8,2.0,1.4
22,9,0.0,1.0
22,10,4.0,2.3333333333333335
22,11,4.0,2.0
22,12,0.0,1.0
22,13,0.0,1.0
22,14,0.0,1.0
22,15,0.0,1.0
22,16,1.0,1.25
22,17,0.0,1.0
22,18,2.0,1.5
22,19,0.0,1.0
22,20,0.0,1.0
22,21,2.0,1.4
22,23,0.0,1.0
23,1,2.0,1.5
23,2,0.0,1.0
23,3,1.0,1.25
23,4,0.0,1.0
23,5,2.0,1.4
23,6,1.0,1.25
23,7,0.0,1.0
23,8,2.0,1.3333333333333333
23,9,0.0,1.0
23,10,3.0,2.0
23,11,3.0,1.75
23,12,2.0,1.6666666666666667
23,13,0.0,1.0
23,14,0.0,1.0
23,15,0.0,1.0
23,16,2.0,1.5
23,17,0.0,1.0
23,18,0.0,1.0
23,19,0.0,1.0
23,20,0.0,1.0
23,21,0.0,1.0
23,22,0.0,1.0
