src,dst,add_st,mul_st
22,18,2.0,1.5
22,19,0.0,1.0
22,20,0.0,1.0
22,21,1.0,1.2
22,23,0.0,1.0
23,1,1.0,1.25
23,2,0.0,1.0
23,3,0.0,1.0
23,4,0.0,1.0
23,5,2.0,1.4
23,6,0.0,1.0
23,7,0.0,1.0
23,8,0.0,1.0
23,9,0.0,1.0
23,10,0.0,1.0
23,11,0.0,1.0
23,12,2.0,1.6666666666666667
23,13,0.0,1.0
23,14,1.0,1.25
23,15,0.0,1.0
23,16,2.0,1.5
23,17,0.0,1.0
23,18,0.0,1.0
23,19,0.0,1.0
23,20,0.0,1.0
23,21,1.0,1.25
23,22,0.0,1.0
